name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lachnospiraceae	186803	F	8923671	819338	9743009	0.24019
Anaerotignaceae	3118652	F	10008	1204	11212	0.00028
Vallitaleaceae	2603322	F	9701	100	9801	0.00024
Cellulosilyticaceae	3018741	F	7684	124	7808	0.00019
Defluviitaleaceae	1185407	F	4417	609	5026	0.00012
Oscillospiraceae	216572	F	1138443	140850	1279293	0.03154
Clostridiaceae	31979	F	846995	134727	981722	0.02420
Butyricicoccaceae	3085642	F	438402	9799	448201	0.01105
Eubacteriaceae	186806	F	309331	188911	498242	0.01228
Clostridiales Family XVII. Incertae Sedis	539000	F	4140	1710	5850	0.00014
Clostridiales Family XVI. Incertae Sedis	543347	F	1128	7	1135	0.00003
Eubacteriales Family XII. Incertae Sedis	543313	F	953	1009	1962	0.00005
Acutalibacteraceae	3082771	F	80792	6445	87237	0.00215
Desulfitobacteriaceae	2937909	F	42049	815	42864	0.00106
Peptococcaceae	186807	F	24884	1094	25978	0.00064
Aristaeellaceae	3046368	F	16262	12	16274	0.00040
Desulfallaceae	2867375	F	5541	30	5571	0.00014
Symbiobacteriaceae	543349	F	4640	4	4644	0.00011
Proteinivoracaceae	1491775	F	3656	15	3671	0.00009
Heliobacteriaceae	31984	F	3106	97	3203	0.00008
Syntrophomonadaceae	68298	F	2583	28	2611	0.00006
Thermincolaceae	2937911	F	1350	53	1403	0.00003
Desulfotomaculaceae	2937910	F	1300	387	1687	0.00004
Peptostreptococcaceae	186804	F	673118	82309	755427	0.01862
Anaerovoracaceae	543314	F	127017	5650	132667	0.00327
Natronincolaceae	3118656	F	7233	189	7422	0.00018
Peptoclostridiaceae	3120161	F	4749	100	4849	0.00012
Filifactoraceae	3118655	F	4255	471	4726	0.00012
Thermotaleaceae	3118657	F	3873	57	3930	0.00010
Caminicellaceae	3118654	F	1524	27	1551	0.00004
Thermoanaerobacteraceae	186814	F	17210	348	17558	0.00043
Thermoanaerobacterales Family IV. Incertae Sedis	543372	F	2396	151	2547	0.00006
Candidatus Desulforudaceae	3399799	F	2322	5	2327	0.00006
Monoglobaceae	3085657	F	20482	2750	23232	0.00057
Christensenellaceae	990719	F	18048	1253	19301	0.00048
Neomoorellaceae	3039168	F	11343	16	11359	0.00028
Zhaonellaceae	2748673	F	1816	15	1831	0.00005
Desulfitibacteraceae	3039170	F	1486	3	1489	0.00004
Halanaerobiaceae	972	F	3845	10	3855	0.00010
Halobacteroidaceae	53434	F	2472	1410	3882	0.00010
Halothermotrichaceae	3046412	F	1352	17	1369	0.00003
Tepidanaerobacteraceae	2770092	F	5157	9	5166	0.00013
Thermosediminibacteraceae	2770093	F	2401	3	2404	0.00006
Koleobacteraceae	2786988	F	2337	1852	4189	0.00010
Natranaerobiaceae	485255	F	899	1	900	0.00002
Natranaerofabaceae	2807496	F	762	0	762	0.00002
Enterococcaceae	81852	F	1509273	450470	1959743	0.04831
Lactobacillaceae	33958	F	116211	5534	121745	0.00300
Streptococcaceae	1300	F	106636	53688	160324	0.00395
Carnobacteriaceae	186828	F	23749	1064	24813	0.00061
Aerococcaceae	186827	F	11473	895	12368	0.00030
Bacillaceae	186817	F	421975	61884	483859	0.01193
Paenibacillaceae	186822	F	397405	9374	406779	0.01003
Staphylococcaceae	90964	F	62747	11398	74145	0.00183
Caryophanaceae	186818	F	54658	8208	62866	0.00155
Anoxybacillaceae	3120669	F	18398	4749	23147	0.00057
Alicyclobacillaceae	186823	F	14501	132	14633	0.00036
Listeriaceae	186820	F	14256	3999	18255	0.00045
Fictibacillaceae	3120697	F	8931	10132	19063	0.00047
Bacillales Family X. Incertae Sedis	539003	F	1189	26	1215	0.00003
Thermoactinomycetaceae	186824	F	6741	285	7026	0.00017
Gemellaceae	539738	F	4273	316	4589	0.00011
Sporolactobacillaceae	186821	F	3094	119	3213	0.00008
Guptibacillaceae	3421337	F	2797	962	3759	0.00009
Abyssicoccaceae	3076164	F	320	179	499	0.00001
Erysipelotrichaceae	128827	F	508697	136000	644697	0.01589
Coprobacillaceae	2810280	F	234336	12745	247081	0.00609
Turicibacteraceae	2810281	F	11650	555	12205	0.00030
Selenomonadaceae	1843491	F	53123	868	53991	0.00133
Sporomusaceae	1843490	F	23029	350	23379	0.00058
Veillonellaceae	31977	F	44879	1618	46497	0.00115
Acidaminococcaceae	909930	F	23104	1389	24493	0.00060
Peptoniphilaceae	1570339	F	25148	3078	28226	0.00070
Tissierellaceae	1737406	F	7716	72	7788	0.00019
Acidilutibacteraceae	2992717	F	5148	251	5399	0.00013
Tepidimicrobiaceae	2992719	F	2339	113	2452	0.00006
Gottschalkiaceae	2042895	F	2112	16	2128	0.00005
Sporanaerobacteraceae	2992718	F	1516	88	1604	0.00004
Thermohalobacteraceae	2848916	F	934	8801	9735	0.00024
Caldicellulosiruptoraceae	3071002	F	8212	62	8274	0.00020
Geochordaceae	3366852	F	2334	68	2402	0.00006
Limnochordaceae	1676650	F	917	0	917	0.00002
Dethiobacteraceae	3086088	F	1267	1862	3129	0.00008
Eggerthellaceae	1643826	F	3141989	88195	3230184	0.07963
Atopobiaceae	1643824	F	33875	1712	35587	0.00088
Coriobacteriaceae	84107	F	29680	1771	31451	0.00078
Kribbibacteriaceae	3153719	F	2277	18	2295	0.00006
Streptomycetaceae	2062	F	506255	49066	555321	0.01369
Carbonactinosporaceae	2864377	F	585	55	640	0.00002
Microbacteriaceae	85023	F	117961	11479	129440	0.00319
Micrococcaceae	1268	F	86349	13074	99423	0.00245
Cellulomonadaceae	85016	F	17614	3190	20804	0.00051
Promicromonosporaceae	85017	F	10738	4573	15311	0.00038
Intrasporangiaceae	85021	F	10188	1771	11959	0.00029
Dermabacteraceae	85020	F	8161	1520	9681	0.00024
Brevibacteriaceae	85019	F	7556	2113	9669	0.00024
Ornithinimicrobiaceae	2805590	F	6787	869	7656	0.00019
Ruaniaceae	1331736	F	3046	242	3288	0.00008
Dermacoccaceae	145357	F	2998	421	3419	0.00008
Sanguibacteraceae	145360	F	2095	2368	4463	0.00011
Dermatophilaceae	85018	F	1282	57	1339	0.00003
Demequinaceae	1042322	F	1279	134	1413	0.00003
Beutenbergiaceae	125316	F	909	444	1353	0.00003
Kytococcaceae	2805426	F	880	302	1182	0.00003
Jonesiaceae	85022	F	343	57	400	0.00001
Tropherymataceae	2805591	F	38	0	38	0.00000
Mycobacteriaceae	1762	F	74142	5696	79838	0.00197
Nocardiaceae	85025	F	58194	4732	62926	0.00155
Corynebacteriaceae	1653	F	57804	14940	72744	0.00179
Gordoniaceae	85026	F	13446	1608	15054	0.00037
Dietziaceae	85029	F	2817	1475	4292	0.00011
Tsukamurellaceae	85028	F	2498	1572	4070	0.00010
Segniliparaceae	316606	F	269	5	274	0.00001
Hoyosellaceae	3040680	F	191	6	197	0.00000
Lawsonellaceae	2805586	F	164	17	181	0.00000
Micromonosporaceae	28056	F	109609	7189	116798	0.00288
Pseudonocardiaceae	2070	F	91523	7571	99094	0.00244
Nocardioidaceae	85015	F	44678	4934	49612	0.00122
Propionibacteriaceae	31957	F	24810	5942	30752	0.00076
Kribbellaceae	2726069	F	12922	715	13637	0.00034
Actinopolymorphaceae	2805400	F	572	25	597	0.00001
Bifidobacteriaceae	31953	F	73068	3820	76888	0.00190
Streptosporangiaceae	2004	F	29769	2700	32469	0.00080
