name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia producta	33035	S	436126	67167	503293	0.01153
Blautia parvula	2877527	S	396373	116441	512814	0.01174
Blautia pseudococcoides	1796616	S	285119	13296	298415	0.00683
Blautia obeum	40520	S	269026	117809	386835	0.00886
Blautia wexlerae	418240	S	150530	118676	269206	0.00617
Blautia luti	89014	S	139158	60373	199531	0.00457
Blautia hydrogenotrophica	53443	S	117557	12845	130402	0.00299
Blautia argi	1912897	S	91193	41508	132701	0.00304
Blautia hansenii	1322	S	62340	24602	86942	0.00199
Blautia sp. SC05B48	2479767	S	41941	52072	94013	0.00215
Blautia liquoris	2779518	S	41899	1256	43155	0.00099
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	40952	234749	275701	0.00631
Enterocloster clostridioformis	1531	S	212311	106942	319253	0.00731
Enterocloster bolteae	208479	S	205686	67115	272801	0.00625
Enterocloster asparagiformis	333367	S	148336	55647	203983	0.00467
Enterocloster lavalensis	460384	S	142061	76502	218563	0.00501
Hungatella hathewayi	154046	S	490106	54107	544213	0.01246
Hungatella sp. SB206	2937758	S	174248	74333	248581	0.00569
Lacrimispora sp. BS-2	3151850	S	70543	15548	86091	0.00197
Lacrimispora sp. HJ-01	3375704	S	52382	19085	71467	0.00164
Lacrimispora saccharolytica	84030	S	81410	16065	97475	0.00223
Lacrimispora sinapis	3111456	S	75813	14168	89981	0.00206
Lacrimispora xylanisolvens	384636	S	64929	5171	70100	0.00161
Lacrimispora xylanolytica	29375	S	56218	7476	63694	0.00146
Lacrimispora sphenoides	29370	S	49929	17243	67172	0.00154
[Clostridium] scindens	29347	S	315048	48220	363268	0.00832
[Clostridium] hylemonae	89153	S	151967	17130	169097	0.00387
Lachnoclostridium phytofermentans	66219	S	11724	109	11833	0.00027
Mediterraneibacter gnavus	33038	S	195407	99211	294618	0.00675
Mediterraneibacter glycyrrhizinilyticus	342942	S	81558	28431	109989	0.00252
[Ruminococcus] torques	33039	S	50496	34543	85039	0.00195
[Ruminococcus] lactaris	46228	S	47412	7655	55067	0.00126
Mediterraneibacter faecis	592978	S	14688	21215	35903	0.00082
Roseburia hominis	301301	S	110253	38554	148807	0.00341
Roseburia sp. 831b	1261635	S	38646	4436	43082	0.00099
Roseburia sp. 499	1261634	S	36031	2424	38455	0.00088
Roseburia intestinalis	166486	S	59874	161504	221378	0.00507
Roseburia faecis	301302	S	46688	14554	61242	0.00140
Roseburia rectibacter	2763062	S	32170	13541	45711	0.00105
Sellimonas catena	2994035	S	85554	35944	121498	0.00278
Sellimonas intestinalis	1653434	S	85147	12721	97868	0.00224
Sellimonas caecigallum	2592333	S	67309	9975	77284	0.00177
[Clostridium] symbiosum	1512	S	190304	26774	217078	0.00497
Eisenbergiella porci	2652274	S	188477	28765	217242	0.00498
Dorea formicigenerans	39486	S	64251	34310	98561	0.00226
Dorea longicatena	88431	S	55352	52968	108320	0.00248
Dorea amylophila	2981789	S	11954	21635	33589	0.00077
Anaerostipes caccae	105841	S	43098	10355	53453	0.00122
Anaerostipes rhamnosivorans	1229621	S	42985	7443	50428	0.00115
Anaerostipes sp. PC18	3036926	S	33185	12448	45633	0.00105
Anaerostipes hadrus	649756	S	27907	4979	32886	0.00075
Anaerocolumna sp. AGMB13025	3039116	S	27927	1737	29664	0.00068
Anaerocolumna sp. AGMB13020	3081750	S	18290	1634	19924	0.00046
Anaerocolumna sp. MB42-C2	3070997	S	16325	3042	19367	0.00044
Anaerocolumna cellulosilytica	433286	S	23361	2038	25399	0.00058
Anaerocolumna chitinilytica	1727145	S	20678	1682	22360	0.00051
Anaerocolumna sedimenticola	2696063	S	15291	3231	18522	0.00042
Marvinbryantia formatexigens	168384	S	128119	6609	134728	0.00309
Wansuia hejianensis	2763667	S	114074	7527	121601	0.00278
Claveliimonas bilis	3028070	S	102639	13947	116586	0.00267
Qiania dongpingensis	2763669	S	91273	7881	99154	0.00227
Kineothrix sedimenti	3123317	S	46786	1837	48623	0.00111
Kineothrix sp. MB12-C1	3070215	S	39291	1189	40480	0.00093
Novisyntrophococcus fermenticellae	2068655	S	64216	2613	66829	0.00153
Allocoprococcus comes	410072	S	63800	31793	95593	0.00219
Faecalimonas umbilicata	1912855	S	61252	28175	89427	0.00205
Butyrivibrio fibrisolvens	831	S	19023	1729	20752	0.00048
Butyrivibrio proteoclasticus	43305	S	10668	1868	12536	0.00029
Butyrivibrio hungatei	185008	S	9886	1444	11330	0.00026
Butyrivibrio sp. JL13D10	3236815	S	9862	1597	11459	0.00026
Simiaoa sunii	2763672	S	54704	15373	70077	0.00160
Hominifimenecus sp. rT4P-3	3242979	S	54589	105	54694	0.00125
Agathobacter rectalis	39491	S	45632	92111	137743	0.00315
Anaerobutyricum hallii	39488	S	17983	27861	45844	0.00105
Chordicoccus furentiruminis	2709410	S	35641	1687	37328	0.00085
Stomatobaculum sp. F0698	3059030	S	22735	200	22935	0.00053
Jutongia sp. SJQ-6	3445972	S	21661	1980	23641	0.00054
Lachnoanaerobaculum gingivalis	2490855	S	10632	2383	13015	0.00030
Lachnoanaerobaculum umeaense	617123	S	8061	1540	9601	0.00022
Coprococcus eutactus	33043	S	9787	3195	12982	0.00030
Coprococcus sp. ART55/1	751585	S	9595	2879	12474	0.00029
Pseudobutyrivibrio xylanivorans	185007	S	11146	994	12140	0.00028
Pseudobutyrivibrio ruminis	46206	S	7614	1327	8941	0.00020
Wujia chipingensis	2763670	S	16088	4225	20313	0.00047
Lachnospira eligens	39485	S	14981	1641	16622	0.00038
Eshraghiella crossota	45851	S	14633	3295	17928	0.00041
Anaeromicropila herbilytica	2785025	S	13973	91	14064	0.00032
Herbinix luporum	1679721	S	11248	1698	12946	0.00030
Anaeropeptidivorans aminofermentans	2934315	S	7345	48	7393	0.00017
Sporofaciens musculi	2681861	S	4903	1	4904	0.00011
Chakrabartyella piscis	2918914	S	3395	68	3463	0.00008
[Clostridium] colinum	36835	S	2957	153	3110	0.00007
Candidatus Epulonipiscium viviparus	420336	S	2020	25	2045	0.00005
Anaerotignum propionicum	28446	S	6235	583	6818	0.00016
Anaerotignum sp. MB30-C6	3070814	S	3508	681	4189	0.00010
Vallitalea pronyensis	1348613	S	3626	182	3808	0.00009
Vallitalea guaymasensis	1185412	S	2658	161	2819	0.00006
Petrocella atlantisensis	2173034	S	2575	83	2658	0.00006
Cellulosilyticum lentocellum	29360	S	3754	1597	5351	0.00012
Cellulosilyticum sp. ST5	3055805	S	415	1094	1509	0.00003
Cellulosilyticum sp. WCF-2	2497860	S	285	805	1090	0.00002
Defluviitalea saccharophila	879970	S	4325	590	4915	0.00011
Flavonifractor plautii	292800	S	201669	19874	221543	0.00507
Ruminococcus gauvreauii	438033	S	129878	9106	138984	0.00318
Ruminococcus sp. SR1/5	657323	S	11945	34595	46540	0.00107
Ruminococcus sp. JE7B6	3233380	S	8917	2009	10926	0.00025
Ruminococcus sp. JL13D9	3233381	S	6701	2425	9126	0.00021
Ruminococcus champanellensis	1161942	S	12078	554	12632	0.00029
Ruminococcus callidus	40519	S	9797	345	10142	0.00023
Ruminococcus albus	1264	S	4938	23	4961	0.00011
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	3908	311	4219	0.00010
Ruminococcus bovis	2564099	S	2126	133	2259	0.00005
Faecalibacterium prausnitzii	853	S	48155	35954	84109	0.00193
Faecalibacterium sp. I3-3-89	2929493	S	6157	2771	8928	0.00020
Faecalibacterium sp. PGM34	3567997	S	3198	1381	4579	0.00010
Faecalibacterium sp. I4-3-84	2929495	S	2132	3824	5956	0.00014
Faecalibacterium sp. I3-3-33	2929492	S	1622	912	2534	0.00006
Faecalibacterium sp. I4-1-79	2929494	S	1605	1173	2778	0.00006
Faecalibacterium sp. I2-3-92	2929490	S	1080	2309	3389	0.00008
Faecalibacterium sp. 7	3402017	S	1069	1649	2718	0.00006
Faecalibacterium sp. i21-0019-B1	3141184	S	984	3275	4259	0.00010
Faecalibacterium sp. IP-3-29	2929489	S	738	1478	2216	0.00005
Faecalibacterium sp. IP-1-18	2929488	S	378	2582	2960	0.00007
Faecalibacterium sp. i25-0019-C1	3141185	S	269	1241	1510	0.00003
Faecalibacterium duncaniae	411483	S	3244	6852	10096	0.00023
Faecalibacterium wellingii	2929491	S	1676	1653	3329	0.00008
Faecalibacterium taiwanense	3030638	S	1598	5604	7202	0.00016
Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	S	663	1263	1926	0.00004
Dysosmobacter sp. Phy	3465159	S	89009	10529	99538	0.00228
Dysosmobacter welbionis	2093857	S	27091	80793	107884	0.00247
Pseudoflavonifractor gallinarum	2779352	S	74965	7456	82421	0.00189
Lawsonibacter asaccharolyticus	2108523	S	53259	3501	56760	0.00130
Oscillibacter hominis	2763056	S	43582	7126	50708	0.00116
Oscillibacter sp. PEA192	2109687	S	470	6719	7189	0.00016
Vescimonas fastidiosa	2714353	S	19003	7003	26006	0.00060
Vescimonas coprocola	2714355	S	18792	6278	25070	0.00057
uncultured Subdoligranulum sp.	512298	S	17232	5612	22844	0.00052
Subdoligranulum variabile	214851	S	15996	4134	20130	0.00046
