name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides	816	G	7692465	515703	8208168	0.28200
Phocaeicola	909656	G	241199	27404	268603	0.00923
Parabacteroides	375288	G	5720296	314317	6034613	0.20732
Tannerella	195950	G	25634	728	26362	0.00091
Prevotella	838	G	149352	5809	155161	0.00533
Segatella	2974251	G	66444	3252	69696	0.00239
Paraprevotella	577309	G	26746	1498	28244	0.00097
Hoylesella	2974257	G	10126	3980	14106	0.00048
Xylanibacter	558436	G	9730	144	9874	0.00034
Pseudoprevotella	2884814	G	3102	36	3138	0.00011
Alistipes	239759	G	184534	8136	192670	0.00662
Acetobacteroides	1647173	G	5327	368	5695	0.00020
Odoribacter	283168	G	55900	3986	59886	0.00206
Butyricimonas	574697	G	38288	2997	41285	0.00142
Macellibacteroides	1159323	G	40133	818	40951	0.00141
Porphyromonas	836	G	39521	1307	40828	0.00140
Proteiniphilum	294702	G	17212	991	18203	0.00063
Dysgonomonas	156973	G	16502	19	16521	0.00057
Petrimonas	307628	G	16425	1890	18315	0.00063
Indolivaga	3680098	G	10677	580	11257	0.00039
Limibacterium	3404873	G	9411	215	9626	0.00033
Barnesiella	397864	G	48253	1993	50246	0.00173
Coprobacter	1348911	G	22669	1169	23838	0.00082
Muribaculum	1918540	G	11364	496	11860	0.00041
Duncaniella	2518495	G	9008	206	9214	0.00032
Paramuribaculum	2518497	G	3782	88	3870	0.00013
Sodaliphilus	2815786	G	3052	80	3132	0.00011
Paludibacter	346096	G	8023	5	8028	0.00028
Salinivirga	1970191	G	1581	0	1581	0.00005
Tenuifilum	2760873	G	1401	3	1404	0.00005
Candidatus Azobacteroides	511434	G	1025	0	1025	0.00004
Draconibacterium	1471399	G	24044	379	24423	0.00084
Aquipluma	2792393	G	5844	52	5896	0.00020
Mangrovibacterium	1573808	G	5547	255	5802	0.00020
Maribellus	2678352	G	5216	79	5295	0.00018
Gaoshiqia	3045890	G	4309	41	4350	0.00015
Halosquirtibacter	3374594	G	4269	98	4367	0.00015
Labilibaculum	2060722	G	11912	283	12195	0.00042
Marinifilum	866673	G	8182	199	8381	0.00029
Xiashengella	3129724	G	2442	483	2925	0.00010
Alkalitalea	1193324	G	2325	65	2390	0.00008
Flavobacterium	237	G	156400	6391	162791	0.00559
Polaribacter	52959	G	23346	2703	26049	0.00089
Capnocytophaga	1016	G	22568	1415	23983	0.00082
Tenacibaculum	104267	G	21204	2080	23284	0.00080
Flagellimonas	444459	G	18803	1994	20797	0.00071
Maribacter	252356	G	12237	1968	14205	0.00049
Aquimarina	290174	G	10996	449	11445	0.00039
