name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides fragilis	817	S	517289	573233	1090522	0.04339
Bacteroides thetaiotaomicron	818	S	453830	67382	521212	0.02074
Bacteroides salyersiae	291644	S	423301	34723	458024	0.01822
Bacteroides sp. CG01	3096000	S	169986	24241	194227	0.00773
Bacteroides sp. M10	2763022	S	45509	43796	89305	0.00355
Bacteroides sp. KFT8	2025659	S	26823	38631	65454	0.00260
Bacteroides sp. D2	556259	S	18334	33931	52265	0.00208
Bacteroides sp. HF-162	2785531	S	8246	57912	66158	0.00263
Bacteroides sp. ZJ-18	2709390	S	7718	50716	58434	0.00232
Bacteroides sp. A1C1	2528203	S	4659	23551	28210	0.00112
Bacteroides sp. CACC 737	2755405	S	4617	17947	22564	0.00090
Bacteroides sp. DH3716P	2847299	S	2423	19556	21979	0.00087
Bacteroides sp. PHL 2737	2162637	S	331	60846	61177	0.00243
Bacteroides sp. BFG-257	2972761	S	209	8716	8925	0.00036
Bacteroides sp. KG68	3397824	S	97	56141	56238	0.00224
Bacteroides sp. KG123	3369153	S	14	4373	4387	0.00017
Bacteroides stercoris	46506	S	328570	58433	387003	0.01540
Bacteroides faecium	2715212	S	283975	6299	290274	0.01155
Bacteroides eggerthii	28111	S	246961	40835	287796	0.01145
Bacteroides helcogenes	290053	S	246616	1902	248518	0.00989
Bacteroides caccae	47678	S	232707	17315	250022	0.00995
Bacteroides pyogenes	310300	S	227722	8829	236551	0.00941
Bacteroides faecis	674529	S	218204	50722	268926	0.01070
Bacteroides uniformis	820	S	196993	121863	318856	0.01269
Bacteroides nordii	291645	S	183983	21517	205500	0.00818
Bacteroides intestinalis	329854	S	181929	10221	192150	0.00765
Bacteroides cellulosilyticus	246787	S	168781	74416	243197	0.00968
Bacteroides hominis	2763023	S	148447	709046	857493	0.03412
Bacteroides graminisolvens	477666	S	146783	191	146974	0.00585
Bacteroides xylanisolvens	371601	S	133112	129203	262315	0.01044
Bacteroides zoogleoformans	28119	S	131102	17246	148348	0.00590
Bacteroides ovatus	28116	S	108809	196786	305595	0.01216
Prevotella heparinolytica	28113	S	88454	11693	100147	0.00398
Bacteroides caecimuris	1796613	S	87582	18718	106300	0.00423
uncultured Bacteroides sp.	162156	S	86278	481	86759	0.00345
Bacteroides maternus	3117552	S	80942	12559	93501	0.00372
Bacteroides luhongzhouii	2650158	S	74279	9695	83974	0.00334
Bacteroides sedimenti	2136147	S	72386	486	72872	0.00290
Bacteroides zhangwenhongii	2650157	S	51513	35008	86521	0.00344
Bacteroides difficilis	2763021	S	44331	35425	79756	0.00317
Bacteroides finegoldii	338188	S	35361	18866	54227	0.00216
Bacteroides humanifaecis	2792859	S	7200	38163	45363	0.00180
Phocaeicola vulgatus	821	S	57204	51061	108265	0.00431
Phocaeicola salanitronis	376805	S	48172	1952	50124	0.00199
Phocaeicola dorei	357276	S	46053	22898	68951	0.00274
Phocaeicola coprophilus	387090	S	38927	5506	44433	0.00177
Parabacteroides goldsteinii	328812	S	1567793	117392	1685185	0.06705
Parabacteroides chongii	2685834	S	1364310	107374	1471684	0.05855
Parabacteroides faecis	1217282	S	1244974	144208	1389182	0.05527
Parabacteroides distasonis	823	S	201915	411143	613058	0.02439
Parabacteroides sp. ASD2025	3415987	S	184352	15391	199743	0.00795
Parabacteroides sp. CT06	2025876	S	2359	141245	143604	0.00571
Parabacteroides merdae	46503	S	167637	31576	199213	0.00793
Parabacteroides johnsonii	387661	S	113585	14817	128402	0.00511
Parabacteroides absconsus	2951805	S	68433	4004	72437	0.00288
Tannerella forsythia	28112	S	16897	676	17573	0.00070
Tannerella serpentiformis	712710	S	9086	110	9196	0.00037
Prevotella sp. E13-17	2913616	S	7129	263	7392	0.00029
Prevotella sp. E15-22	2937774	S	6736	416	7152	0.00028
Prevotella sp. E2-28	2913620	S	6425	286	6711	0.00027
Prevotella sp. Rep29	2691580	S	6196	144	6340	0.00025
Prevotella sp. oral taxon 475	712471	S	5635	172	5807	0.00023
Prevotella sp. E9-3	2913621	S	5584	334	5918	0.00024
Prevotella sp. oral taxon 299	652716	S	3210	299	3509	0.00014
Prevotella melaninogenica	28132	S	15546	3012	18558	0.00074
Prevotella intermedia	28131	S	13647	3620	17267	0.00069
Prevotella communis	2913614	S	9960	366	10326	0.00041
Prevotella denticola	28129	S	7304	1922	9226	0.00037
Prevotella dentalis	52227	S	6415	1255	7670	0.00031
Prevotella herbatica	2801997	S	5523	47	5570	0.00022
Prevotella nigrescens	28133	S	4409	2218	6627	0.00026
Prevotella histicola	470565	S	4408	559	4967	0.00020
Prevotella fusca	589436	S	4135	751	4886	0.00019
Prevotella corporis	28128	S	4072	611	4683	0.00019
Prevotella bivia	28125	S	3900	333	4233	0.00017
Prevotella multiformis	282402	S	3862	1337	5199	0.00021
Prevotella jejuni	1177574	S	3856	1325	5181	0.00021
Prevotella veroralis	28137	S	2918	595	3513	0.00014
Prevotella scopos	589437	S	2540	927	3467	0.00014
Segatella copri	165179	S	44964	2397	47361	0.00188
Segatella oris	28135	S	5696	1374	7070	0.00028
Segatella hominis	2518605	S	4739	909	5648	0.00022
Segatella bryantii	77095	S	1211	1883	3094	0.00012
Segatella baroniae	305719	S	1161	3870	5031	0.00020
Paraprevotella xylaniphila	454155	S	10337	4485	14822	0.00059
Paraprevotella clara	454154	S	9682	4097	13779	0.00055
Hoylesella buccalis	28127	S	5153	1244	6397	0.00025
Hoylesella enoeca	76123	S	4831	2412	7243	0.00029
Xylanibacter ruminicola	839	S	9461	129	9590	0.00038
Pseudoprevotella muciniphila	2133944	S	3135	33	3168	0.00013
Alistipes onderdonkii	328813	S	23253	6368	29621	0.00118
uncultured Alistipes sp.	538949	S	19726	1219	20945	0.00083
Alistipes finegoldii	214856	S	19272	9653	28925	0.00115
Alistipes sp. dk3624	2662363	S	9712	322	10034	0.00040
Alistipes sp. i18-0019-D1	3132707	S	8177	2049	10226	0.00041
Alistipes senegalensis	1288121	S	13781	3939	17720	0.00071
Alistipes communis	2585118	S	13387	1970	15357	0.00061
Alistipes indistinctus	626932	S	11500	558	12058	0.00048
Alistipes megaguti	2364787	S	10643	713	11356	0.00045
Alistipes putredinis	28117	S	10540	1831	12371	0.00049
Alistipes shahii	328814	S	9796	7027	16823	0.00067
Alistipes dispar	2585119	S	9387	465	9852	0.00039
Alistipes ihumii	1470347	S	5235	57	5292	0.00021
uncultured Acetobacteroides sp.	1760811	S	5313	168	5481	0.00022
Odoribacter splanchnicus	28118	S	56180	4015	60195	0.00240
Butyricimonas faecalis	2093856	S	10196	2632	12828	0.00051
