name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidaceae	815	F	23856166	1865483	25721649	0.25496
Rikenellaceae	171550	F	2610255	118859	2729114	0.02705
Tannerellaceae	2005525	F	2582376	398289	2980665	0.02954
Prevotellaceae	171552	F	899394	30782	930176	0.00922
Odoribacteraceae	1853231	F	567655	47764	615419	0.00610
Barnesiellaceae	2005519	F	247919	19147	267066	0.00265
Dysgonomonadaceae	2005520	F	216173	13853	230026	0.00228
Porphyromonadaceae	171551	F	179146	8247	187393	0.00186
Muribaculaceae	2005473	F	152385	2148	154533	0.00153
Paludibacteraceae	2005523	F	61939	73	62012	0.00061
Salinivirgaceae	1970190	F	17012	16271	33283	0.00033
Tenuifilaceae	2760872	F	15244	101	15345	0.00015
Prolixibacteraceae	1471398	F	294807	5815	300622	0.00298
Marinifilaceae	1573805	F	111573	4479	116052	0.00115
Marinilabiliaceae	558415	F	33182	6950	40132	0.00040
Flavobacteriaceae	49546	F	2661749	86622	2748371	0.02724
Weeksellaceae	2762318	F	694690	84352	779042	0.00772
Blattabacteriaceae	39782	F	59042	1823	60865	0.00060
Crocinitomicaceae	1853230	F	31843	530	32373	0.00032
Owenweeksiaceae	3024551	F	15135	6117	21252	0.00021
Ichthyobacteriaceae	1755828	F	4785	8	4793	0.00005
Sanyastnellaceae	3228945	F	4686	8	4694	0.00005
Parvicellaceae	2975259	F	4545	63	4608	0.00005
Hymenobacteraceae	1853232	F	263531	2506	266037	0.00264
Spirosomataceae	2896860	F	156596	2525	159121	0.00158
Cyclobacteriaceae	563798	F	149617	15474	165091	0.00164
Cytophagaceae	89373	F	91096	1144	92240	0.00091
Flammeovirgaceae	200667	F	52250	3831	56081	0.00056
Reichenbachiellaceae	2762302	F	39850	1919	41769	0.00041
Bernardetiaceae	1937968	F	37761	99	37860	0.00038
Leadbetterellaceae	3141702	F	36998	492	37490	0.00037
Fulvivirgaceae	2762286	F	31607	1594	33201	0.00033
Marivirgaceae	2762301	F	31284	8461	39745	0.00039
Persicobacteraceae	1853234	F	26189	997	27186	0.00027
Roseivirgaceae	2762306	F	19093	1122	20215	0.00020
Catalimonadaceae	1522127	F	18124	208	18332	0.00018
Flectobacillaceae	3141701	F	13565	159	13724	0.00014
Rhodocytophagaceae	3078917	F	9931	77	10008	0.00010
Amoebophilaceae	1501348	F	7578	591	8169	0.00008
Mangrovivirgaceae	2858885	F	4484	64	4548	0.00005
Microscillaceae	1937962	F	13	0	13	0.00000
Sphingobacteriaceae	84566	F	746358	10457	756815	0.00750
Aurantibacillaceae	3088888	F	10376	212	10588	0.00010
Chitinophagaceae	563835	F	317492	1189	318681	0.00316
Haliscomenobacteraceae	1937961	F	22863	145	23008	0.00023
Saprospiraceae	89374	F	17785	278	18063	0.00018
Lewinellaceae	1937960	F	7502	13871	21373	0.00021
Chlorobiaceae	191412	F	36768	235	37003	0.00037
Chloroherpetonaceae	2968741	F	5136	16	5152	0.00005
Rhodothermaceae	563843	F	10618	169	10787	0.00011
Rubricoccaceae	1853227	F	9110	123	9233	0.00009
Salinibacteraceae	1853225	F	3933	0	3933	0.00004
Ignavibacteriaceae	795749	F	10276	101	10377	0.00010
Melioribacteraceae	1334117	F	6027	87	6114	0.00006
Balneolaceae	1813606	F	5345	39	5384	0.00005
Cyclonatronaceae	3024158	F	3295	820	4115	0.00004
Gemmatimonadaceae	219687	F	15413	335	15748	0.00016
Candidatus Palauibacteraceae	3056649	F	7671	48	7719	0.00008
Gaopeijiaceae	3381668	F	2348	1	2349	0.00002
Fibrobacteraceae	204431	F	6706	936	7642	0.00008
Fidelibacteraceae	3377527	F	2086	6	2092	0.00002
Candidatus Cloacimonadaceae	3039865	F	1634	0	1634	0.00002
Erwiniaceae	1903409	F	1013728	77367	1091095	0.01082
Enterobacteriaceae	543	F	550774	933104	1483878	0.01471
Yersiniaceae	1903411	F	130849	17267	148116	0.00147
Morganellaceae	1903414	F	125605	51117	176722	0.00175
Pectobacteriaceae	1903410	F	75681	3619	79300	0.00079
Hafniaceae	1903412	F	19435	3812	23247	0.00023
Bruguierivoracaceae	2812006	F	16521	254	16775	0.00017
Budviciaceae	1903416	F	13388	604	13992	0.00014
Gallaecimonadaceae	3120698	F	7843	455	8298	0.00008
Pseudomonadaceae	135621	F	809116	229220	1038336	0.01029
Marinobacteraceae	2887365	F	49346	2892	52238	0.00052
Ketobacteraceae	3085096	F	3594	100	3694	0.00004
Candidatus Njordibacteraceae	3457296	F	3228	66	3294	0.00003
Pseudohongiellaceae	3085095	F	893	8	901	0.00001
Lysobacteraceae	32033	F	359520	62104	421624	0.00418
Rhodanobacteraceae	1775411	F	74953	4151	79104	0.00078
Marinicellaceae	3120710	F	1248	6	1254	0.00001
Shewanellaceae	267890	F	111956	11789	123745	0.00123
Alteromonadaceae	72275	F	96238	3966	100204	0.00099
Pseudoalteromonadaceae	267888	F	88824	5039	93863	0.00093
Colwelliaceae	267889	F	51541	1814	53355	0.00053
Psychromonadaceae	267894	F	12523	280	12803	0.00013
Idiomarinaceae	267893	F	11273	801	12074	0.00012
Moritellaceae	267891	F	11199	531	11730	0.00012
Ferrimonadaceae	267892	F	8453	1792	10245	0.00010
Vibrionaceae	641	F	367324	31514	398838	0.00395
Halomonadaceae	28256	F	142212	5907	148119	0.00147
Oceanospirillaceae	135620	F	101744	4409	106153	0.00105
Endozoicomonadaceae	2066474	F	20121	341	20462	0.00020
Alcanivoracaceae	224372	F	16786	1465	18251	0.00018
Hahellaceae	224379	F	15047	333	15380	0.00015
Saccharospirillaceae	255527	F	6339	111	6450	0.00006
Pleioneaceae	2823145	F	5434	72	5506	0.00005
Zooshikellaceae	2898533	F	2734	2770	5504	0.00005
Oleiphilaceae	191033	F	1743	50	1793	0.00002
Balneatrichaceae	2301193	F	1638	59	1697	0.00002
Litorivicinaceae	449732	F	1101	14	1115	0.00001
Moraxellaceae	468	F	258116	89110	347226	0.00344
Pasteurellaceae	712	F	148457	17299	165756	0.00164
Aeromonadaceae	84642	F	114693	26999	141692	0.00140
Succinivibrionaceae	83763	F	8660	16	8676	0.00009
Chromatiaceae	1046	F	49124	1538	50662	0.00050
Ectothiorhodospiraceae	72276	F	40215	1188	41403	0.00041
Sedimenticolaceae	3067276	F	17052	277	17329	0.00017
Halothiobacillaceae	255526	F	4627	163	4790	0.00005
Granulosicoccaceae	449719	F	4232	30	4262	0.00004
Thioalkalibacteraceae	2035710	F	2765	161	2926	0.00003
Wenzhouxiangellaceae	1676141	F	2289	31	2320	0.00002
Cellvibrionaceae	1706371	F	48954	708	49662	0.00049
Microbulbiferaceae	1706373	F	40100	614	40714	0.00040
Halieaceae	1706372	F	15939	805	16744	0.00017
Spongiibacteraceae	1706375	F	8510	429	8939	0.00009
Porticoccaceae	1706374	F	940	14	954	0.00001
Methylococcaceae	403	F	103746	1405	105151	0.00104
Methylothermaceae	1486721	F	3827	26	3853	0.00004
Piscirickettsiaceae	135616	F	34863	1420	36283	0.00036
Francisellaceae	34064	F	32651	422	33073	0.00033
Thiotrichaceae	135617	F	16001	107	16108	0.00016
Fastidiosibacteraceae	2056687	F	937	8	945	0.00001
Legionellaceae	444	F	54975	809	55784	0.00055
Coxiellaceae	118968	F	19813	90	19903	0.00020
Candidatus Pseudothioglobaceae	3399801	F	17773	7283	25056	0.00025
Celerinatantimonadaceae	412032	F	3284	6535	9819	0.00010
Candidatus Azoamicaceae	3119552	F	211	4	215	0.00000
Candidatus Competibacteraceae	1400857	F	56	13	69	0.00000
Orbaceae	1240483	F	32019	2208	34227	0.00034
Nevskiaceae	568386	F	12239	329	12568	0.00012
Algiphilaceae	1266054	F	2328	274	2602	0.00003
Cardiobacteriaceae	868	F	8012	712	8724	0.00009
Ignatzschineriaceae	3018589	F	4333	242	4575	0.00005
Kangiellaceae	1920240	F	7451	251	7702	0.00008
Acidiferrobacteraceae	1692041	F	6458	20	6478	0.00006
Thiohalobacteraceae	3085110	F	5717	44	5761	0.00006
Salinisphaeraceae	742031	F	3889	3018	6907	0.00007
Immundisolibacteraceae	1934946	F	2401	268	2669	0.00003
Steroidobacteraceae	2689614	F	2291	367	2658	0.00003
Candidatus Poriferihabitaceae	3033994	F	2154	6	2160	0.00002
Thiohalomonadaceae	3084969	F	1859	878	2737	0.00003
Candidatus Johnevansiaceae	3399796	F	1713	50	1763	0.00002
Woeseiaceae	1738654	F	1704	3	1707	0.00002
Candidatus Rariloculaceae	2978122	F	1478	1	1479	0.00001
Candidatus Comchoanobacteraceae	2975285	F	777	0	777	0.00001
Rhizobiaceae	82115	F	358616	68167	426783	0.00423
Nitrobacteraceae	41294	F	256934	9058	265992	0.00264
Phyllobacteriaceae	69277	F	164550	17357	181907	0.00180
Methylobacteriaceae	119045	F	92578	5452	98030	0.00097
Devosiaceae	2831106	F	86549	4539	91088	0.00090
Stappiaceae	2821832	F	75737	23735	99472	0.00099
Xanthobacteraceae	335928	F	42530	2960	45490	0.00045
Bartonellaceae	772	F	40999	1473	42472	0.00042
Aurantimonadaceae	255475	F	39094	10242	49336	0.00049
Brucellaceae	118882	F	34275	13362	47637	0.00047
Boseaceae	2831100	F	31171	1225	32396	0.00032
Methylocystaceae	31993	F	25990	740	26730	0.00026
Hyphomicrobiaceae	45401	F	23207	322	23529	0.00023
Parvibaculaceae	2813035	F	14670	4832	19502	0.00019
Ahrensiaceae	2829814	F	12835	3090	15925	0.00016
Beijerinckiaceae	45404	F	12707	12545	25252	0.00025
Reyranellaceae	2844375	F	11904	263	12167	0.00012
Pleomorphomonadaceae	2843308	F	11065	2219	13284	0.00013
Amorphaceae	2685818	F	8052	238	8290	0.00008
Cohaesibacteraceae	655351	F	6745	178	6923	0.00007
Phreatobacteraceae	2843305	F	6310	336	6646	0.00007
Chelatococcaceae	2036754	F	4269	361	4630	0.00005
Blastochloridaceae	2831090	F	4179	285	4464	0.00004
Kaistiaceae	2831111	F	4058	242	4300	0.00004
Terrirubraceae	3142785	F	3396	58	3454	0.00003
Afifellaceae	2829802	F	3287	616	3903	0.00004
Methylopilaceae	3149309	F	2708	104	2812	0.00003
Alsobacteraceae	2792775	F	2475	160	2635	0.00003
Salinarimonadaceae	2137278	F	2112	143	2255	0.00002
Ancalomicrobiaceae	2172021	F	2089	155	2244	0.00002
Rhodoligotrophaceae	3149308	F	1989	29	2018	0.00002
Lichenihabitantaceae	2723775	F	1829	29	1858	0.00002
Aestuariivirgaceae	2650922	F	1494	29	1523	0.00002
Coralliovaceae	3228937	F	1230	27	1257	0.00001
Salaquimonadaceae	3149307	F	1212	19	1231	0.00001
Paracoccaceae	31989	F	252346	42378	294724	0.00292
Roseobacteraceae	2854170	F	216336	34267	250603	0.00248
Sphingomonadaceae	41297	F	206219	27458	233677	0.00232
Erythrobacteraceae	335929	F	97998	5962	103960	0.00103
Sphingobiaceae	3423717	F	50222	26165	76387	0.00076
Sphingopyxidaceae	3423718	F	32398	5851	38249	0.00038
Sphingorhabdaceae	3423719	F	21913	364	22277	0.00022
Sphingosinicellaceae	2820280	F	15753	2515	18268	0.00018
Rhizorhabdaceae	3423714	F	8394	2836	11230	0.00011
Sphingomicrobiaceae	3423713	F	6242	181	6423	0.00006
Zymomonadaceae	2844881	F	3699	586	4285	0.00004
Blastomonadaceae	3423720	F	3424	146	3570	0.00004
Aquisediminimonadaceae	3423715	F	2713	20	2733	0.00003
Parasphingopyxidaceae	3423716	F	1635	19	1654	0.00002
Azospirillaceae	2829815	F	87242	6142	93384	0.00093
Rhodospirillaceae	41295	F	31459	2414	33873	0.00034
Thalassospiraceae	2844866	F	22411	1087	23498	0.00023
Thalassobaculaceae	2844864	F	12199	1162	13361	0.00013
Rhodovibrionaceae	2844403	F	8935	154	9089	0.00009
Dongiaceae	3031144	F	7472	393	7865	0.00008
Terasakiellaceae	2813951	F	5479	21	5500	0.00005
Novispirillaceae	3031145	F	5260	265	5525	0.00005
Aestuariispiraceae	3466454	F	3908	38	3946	0.00004
Magnetospirillaceae	3036766	F	3127	1193	4320	0.00004
Stellaceae	2844601	F	2661	72	2733	0.00003
Zavarziniaceae	2844877	F	2280	47	2327	0.00002
Magnetovibrionaceae	3031143	F	1639	32	1671	0.00002
Acetobacteraceae	433	F	90316	6126	96442	0.00096
Roseomonadaceae	3385906	F	50366	4970	55336	0.00055
Acidocellaceae	3385905	F	6810	177	6987	0.00007
Elioraeaceae	2690195	F	1755	26	1781	0.00002
Caulobacteraceae	76892	F	150989	15662	166651	0.00165
Rickettsiaceae	775	F	43327	188	43515	0.00043
Anaplasmataceae	942	F	41233	367	41600	0.00041
Candidatus Midichloriaceae	1328881	F	7511	29	7540	0.00007
Candidatus Deianiraeaceae	2603433	F	960	799	1759	0.00002
Candidatus Pelagibacteraceae	1655514	F	37627	1292	38919	0.00039
Maricaulaceae	2800061	F	21341	4134	25475	0.00025
Robiginitomaculaceae	2800062	F	4059	30	4089	0.00004
Geminicoccaceae	2066434	F	19147	7851	26998	0.00027
Parvularculaceae	255474	F	12835	555	13390	0.00013
Hyphomonadaceae	69657	F	12165	1037	13202	0.00013
Kordiimonadaceae	1331809	F	5922	138	6060	0.00006
Temperatibacteraceae	1549128	F	4315	58	4373	0.00004
Holosporaceae	44746	F	5487	35	5522	0.00005
Candidatus Paracaedibacteraceae	1777752	F	2899	12	2911	0.00003
Candidatus Nucleicultricaceae	3399800	F	1624	42	1666	0.00002
Emcibacteraceae	2066491	F	6633	230	6863	0.00007
Candidatus Puniceispirillaceae	3119833	F	3086	78	3164	0.00003
Candidatus Levibacteraceae	3457285	F	1727	16	1743	0.00002
Minwuiaceae	2493628	F	3820	128	3948	0.00004
Sneathiellaceae	510685	F	3407	59	3466	0.00003
Radicibacteraceae	3462473	F	2459	1204	3663	0.00004
Burkholderiaceae	119060	F	443706	44599	488305	0.00484
Comamonadaceae	80864	F	388439	105921	494360	0.00490
Oxalobacteraceae	75682	F	306754	23224	329978	0.00327
Alcaligenaceae	506	F	181859	68414	250273	0.00248
Sphaerotilaceae	2975441	F	103293	43009	146302	0.00145
Sutterellaceae	995019	F	14077	241	14318	0.00014
Neisseriaceae	481	F	132153	11163	143316	0.00142
Chromobacteriaceae	1499392	F	55375	3345	58720	0.00058
Chitinibacteraceae	2897177	F	30284	3220	33504	0.00033
Aquaspirillaceae	2897176	F	6819	2463	9282	0.00009
Zoogloeaceae	2008794	F	45223	16876	62099	0.00062
Azonexaceae	2008795	F	29489	3124	32613	0.00032
Rhodocyclaceae	75787	F	23294	3312	26606	0.00026
Fluviibacteraceae	2808923	F	741	158	899	0.00001
Methylophilaceae	32011	F	25332	875	26207	0.00026
Nitrosomonadaceae	206379	F	18243	1449	19692	0.00020
Sterolibacteriaceae	2008793	F	16324	3656	19980	0.00020
Gallionellaceae	90627	F	14379	397	14776	0.00015
Sulfuricellaceae	2772226	F	10282	838	11120	0.00011
Thiobacillaceae	2008790	F	7821	1948	9769	0.00010
Usitatibacteraceae	2803844	F	4457	9807	14264	0.00014
Casimicrobiaceae	2705999	F	1621	2290	3911	0.00004
Ferrovaceae	1442156	F	3456	67	3523	0.00003
Acidithiobacillaceae	225058	F	17984	226	18210	0.00018
Thermithiobacillaceae	225059	F	2768	1016	3784	0.00004
Magnetococcaceae	1191479	F	2544	3	2547	0.00003
Mariprofundaceae	580372	F	2527	10	2537	0.00003
Hydrogenophilaceae	206349	F	1374	96	1470	0.00001
Desulfovibrionaceae	194924	F	1113370	35474	1148844	0.01139
Desulfomicrobiaceae	213116	F	16178	433	16611	0.00016
Desulfohalobiaceae	213117	F	2529	19	2548	0.00003
Geobacteraceae	213422	F	83952	4292	88244	0.00087
Desulfuromonadaceae	213421	F	24676	5153	29829	0.00030
Geoalkalibacteraceae	3031665	F	9531	2307	11838	0.00012
Syntrophotaleaceae	2812024	F	9063	383	9446	0.00009
Desulfosarcinaceae	3031624	F	32163	1102	33265	0.00033
Desulfococcaceae	2931039	F	19171	548	19719	0.00020
Desulfobacteraceae	213119	F	17573	429	18002	0.00018
Desulfatibacillaceae	3031627	F	8867	116	8983	0.00009
Desulfolunaceae	3031622	F	5887	126	6013	0.00006
Desulfosudaceae	2904715	F	4129	146	4275	0.00004
Desulfobulbaceae	213121	F	24908	1362	26270	0.00026
Desulfocapsaceae	2886822	F	18527	385	18912	0.00019
Desulfarculaceae	453228	F	12130	1375	13505	0.00013
Thermodesulfobacteriaceae	188711	F	9165	184	9349	0.00009
Thermodesulfatatoraceae	3031464	F	1445	3	1448	0.00001
Syntrophobacteraceae	213465	F	6466	765	7231	0.00007
Syntrophaceae	213468	F	6022	112	6134	0.00006
Desulfobaccaceae	3031656	F	2633	4	2637	0.00003
Desulfomonilaceae	3031658	F	2286	1	2287	0.00002
Candidatus Desulfofervidaceae	1902584	F	1198	4	1202	0.00001
Treponemataceae	2845253	F	666762	60327	727089	0.00721
Sphaerochaetaceae	2791015	F	49862	995	50857	0.00050
Borreliaceae	1643685	F	41989	83	42072	0.00042
Spirochaetaceae	137	F	34320	171	34491	0.00034
Breznakiellaceae	2951104	F	21704	754	22458	0.00022
Leptospiraceae	170	F	41816	1378	43194	0.00043
Brachyspiraceae	143786	F	36837	295	37132	0.00037
Winmispiraceae	3409819	F	3461	4	3465	0.00003
Thermospiraceae	3024225	F	2507	3	2510	0.00002
Pirellulaceae	2691357	F	68993	4283	73276	0.00073
Lacipirellulaceae	2691359	F	24207	993	25200	0.00025
Thermoguttaceae	2691358	F	3115	94	3209	0.00003
Planctomycetaceae	126	F	79798	3615	83413	0.00083
Isosphaeraceae	1763524	F	28882	389	29271	0.00029
Gemmataceae	1914233	F	25836	9168	35004	0.00035
Kolteriaceae	3444226	F	2521	0	2521	0.00002
Sedimentisphaeraceae	2483367	F	9135	1895	11030	0.00011
Anaerohalosphaeraceae	2690158	F	3755	0	3755	0.00004
Phycisphaeraceae	666507	F	8674	4334	13008	0.00013
Tepidisphaeraceae	1771355	F	3197	1	3198	0.00003
Candidatus Uabimicrobiaceae	2897348	F	11682	0	11682	0.00012
Candidatus Brocadiaceae	1127830	F	3423	0	3423	0.00003
Akkermansiaceae	1647988	F	52629	4008	56637	0.00056
Verrucomicrobiaceae	203557	F	44893	1035	45928	0.00046
Fontisphaeraceae	3050006	F	7877	10	7887	0.00008
Opitutaceae	134623	F	59816	1814	61630	0.00061
Alterococcaceae	3056375	F	5094	223	5317	0.00005
Cerasicoccaceae	3056374	F	9284	613	9897	0.00010
Coraliomargaritaceae	3056371	F	6990	1748	8738	0.00009
Methylacidiphilaceae	717964	F	4534	5558	10092	0.00010
Chlamydiaceae	809	F	18158	408	18566	0.00018
Parachlamydiaceae	92713	F	5400	49	5449	0.00005
Candidatus Rhabdochlamydiaceae	689704	F	3013	29	3042	0.00003
Simkaniaceae	92712	F	2642	17	2659	0.00003
Waddliaceae	92714	F	886	16	902	0.00001
Candidatus Criblamydiaceae	412447	F	11	0	11	0.00000
Tichowtungiaceae	2907186	F	6937	17	6954	0.00007
Kiritimatiellaceae	1921783	F	3252	2941	6193	0.00006
Lentisphaeraceae	566277	F	3816	1781	5597	0.00006
Arcobacteraceae	2808963	F	163391	7251	170642	0.00169
Campylobacteraceae	72294	F	137931	13363	151294	0.00150
Helicobacteraceae	72293	F	53767	2227	55994	0.00056
Sulfurimonadaceae	2771471	F	51957	924	52881	0.00052
Sulfurospirillaceae	2932623	F	16662	219	16881	0.00017
Hydrogenimonadaceae	292630	F	10989	435	11424	0.00011
Sulfurovaceae	2771472	F	9716	331	10047	0.00010
Nitratiruptoraceae	2795691	F	14294	654	14948	0.00015
Nautiliaceae	224467	F	10694	218	10912	0.00011
Hippeaceae	3048035	F	2088	25	2113	0.00002
Myxococcaceae	31	F	64410	3277	67687	0.00067
Archangiaceae	39	F	45920	2608	48528	0.00048
Anaeromyxobacteraceae	1524215	F	19224	606	19830	0.00020
Vulgatibacteraceae	1524213	F	2838	82	2920	0.00003
Pendulisporaceae	3375061	F	13367	127	13494	0.00013
Polyangiaceae	49	F	89121	2276	91397	0.00091
Sandaracinaceae	1055686	F	7077	133	7210	0.00007
Labilitrichaceae	1524216	F	4054	40	4094	0.00004
Nannocystaceae	224463	F	10370	114	10484	0.00010
Kofleriaceae	224464	F	8243	139	8382	0.00008
Acidobacteriaceae	204434	F	74020	326	74346	0.00074
Candidatus Korobacteraceae	3121618	F	4044	78	4122	0.00004
Bryobacteraceae	1962910	F	4433	0	4433	0.00004
Holophagaceae	574976	F	33012	120	33132	0.00033
Acanthopleuribacteraceae	533207	F	4895	60	4955	0.00005
Thermotomaculaceae	2562244	F	2499	13	2512	0.00002
Vicinamibacteraceae	2211325	F	6620	240	6860	0.00007
Pseudobdellovibrionaceae	213483	F	40502	89	40591	0.00040
Bacteriovoracaceae	263369	F	7269	91	7360	0.00007
Halobacteriovoraceae	1652132	F	4552	8	4560	0.00005
Silvanigrellaceae	2024974	F	9209	2432	11641	0.00012
Nitrospiraceae	189779	F	15828	2491	18319	0.00018
Thermodesulfovibrionaceae	2811504	F	7302	17	7319	0.00007
Dissulfurispiraceae	2811505	F	2562	5	2567	0.00003
Aquificaceae	64898	F	9113	1	9114	0.00009
Hydrogenothermaceae	224027	F	7169	173	7342	0.00007
Desulfurobacteriaceae	558314	F	5363	36	5399	0.00005
Geovibrionaceae	2945019	F	8573	57	8630	0.00009
Mucispirillaceae	2945020	F	3727	70	3797	0.00004
Deferribacteraceae	191394	F	3545	30	3575	0.00004
Flexistipitaceae	2945022	F	1745	13	1758	0.00002
Calditerrivibrionaceae	2945021	F	1728	12	1740	0.00002
Elusimicrobiaceae	641876	F	12462	7	12469	0.00012
Endomicrobiaceae	1783343	F	6739	1	6740	0.00007
Candidatus Caldatribacteriaceae	3378215	F	4018	1	4019	0.00004
Atribacteraceae	2847776	F	4014	13	4027	0.00004
Thermatribacteraceae	3240449	F	865	421	1286	0.00001
Atrimonadaceae	3149263	F	785	391	1176	0.00001
Thermodesulfobiaceae	227387	F	7873	14	7887	0.00008
Calditrichaceae	1962854	F	6681	6	6687	0.00007
Dictyoglomaceae	203488	F	5411	2	5413	0.00005
Nitrospinaceae	407032	F	4131	11	4142	0.00004
Sphaerobacteraceae	85002	F	2220	0	2220	0.00002
Thermomicrobiaceae	189777	F	1581	0	1581	0.00002
Chrysiogenaceae	189770	F	2912	680	3592	0.00004
Caldisericaceae	693073	F	1993	0	1993	0.00002
Thermosulfidibacteraceae	3120748	F	947	5	952	0.00001
Coprothermobacteraceae	2138247	F	554	67	621	0.00001
Oscillospiraceae	216572	F	4259338	835180	5094518	0.05050
Clostridiaceae	31979	F	2629980	757855	3387835	0.03358
Clostridiales Family XVII. Incertae Sedis	539000	F	16295	54	16349	0.00016
Eubacteriales Family XII. Incertae Sedis	543313	F	8969	17988	26957	0.00027
Clostridiales Family XVI. Incertae Sedis	543347	F	4055	57	4112	0.00004
Butyricicoccaceae	3085642	F	389171	46076	435247	0.00431
Eubacteriaceae	186806	F	368129	84268	452397	0.00448
Acutalibacteraceae	3082771	F	303404	62131	365535	0.00362
