name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidaceae	815	F	6938759	657807	7596566	0.28044
Tannerellaceae	2005525	F	4206748	386922	4593670	0.16958
Rikenellaceae	171550	F	1078348	60615	1138963	0.04205
Prevotellaceae	171552	F	303501	8417	311918	0.01151
Odoribacteraceae	1853231	F	155132	12580	167712	0.00619
Porphyromonadaceae	171551	F	144307	5034	149341	0.00551
Barnesiellaceae	2005519	F	135961	8333	144294	0.00533
Dysgonomonadaceae	2005520	F	115929	5682	121611	0.00449
Muribaculaceae	2005473	F	47190	581	47771	0.00176
Paludibacteraceae	2005523	F	15869	3944	19813	0.00073
Salinivirgaceae	1970190	F	3873	2	3875	0.00014
Tenuifilaceae	2760872	F	3605	14	3619	0.00013
Prolixibacteraceae	1471398	F	84073	789	84862	0.00313
Marinifilaceae	1573805	F	23427	449	23876	0.00088
Marinilabiliaceae	558415	F	9238	1233	10471	0.00039
Flavobacteriaceae	49546	F	614213	21814	636027	0.02348
Weeksellaceae	2762318	F	153223	17646	170869	0.00631
Blattabacteriaceae	39782	F	10698	379	11077	0.00041
Crocinitomicaceae	1853230	F	5550	95	5645	0.00021
Owenweeksiaceae	3024551	F	4093	1453	5546	0.00020
Sanyastnellaceae	3228945	F	1038	1	1039	0.00004
Parvicellaceae	2975259	F	581	7	588	0.00002
Ichthyobacteriaceae	1755828	F	513	0	513	0.00002
Hymenobacteraceae	1853232	F	80742	1045	81787	0.00302
Spirosomataceae	2896860	F	47410	978	48388	0.00179
Cytophagaceae	89373	F	36603	558	37161	0.00137
Cyclobacteriaceae	563798	F	31647	3327	34974	0.00129
Flammeovirgaceae	200667	F	12853	1327	14180	0.00052
Fulvivirgaceae	2762286	F	10359	736	11095	0.00041
Reichenbachiellaceae	2762302	F	10204	674	10878	0.00040
Leadbetterellaceae	3141702	F	9965	161	10126	0.00037
Persicobacteraceae	1853234	F	7017	383	7400	0.00027
Catalimonadaceae	1522127	F	6617	123	6740	0.00025
Roseivirgaceae	2762306	F	6211	465	6676	0.00025
Bernardetiaceae	1937968	F	5234	15	5249	0.00019
Marivirgaceae	2762301	F	5097	1880	6977	0.00026
Flectobacillaceae	3141701	F	3415	38	3453	0.00013
Rhodocytophagaceae	3078917	F	2909	28	2937	0.00011
Amoebophilaceae	1501348	F	2362	33	2395	0.00009
Mangrovivirgaceae	2858885	F	1311	24	1335	0.00005
Microscillaceae	1937962	F	172	0	172	0.00001
Sphingobacteriaceae	84566	F	272698	3364	276062	0.01019
Aurantibacillaceae	3088888	F	1457	5	1462	0.00005
Chitinophagaceae	563835	F	119597	462	120059	0.00443
Haliscomenobacteraceae	1937961	F	5785	35	5820	0.00021
Saprospiraceae	89374	F	4462	30	4492	0.00017
Lewinellaceae	1937960	F	2989	3329	6318	0.00023
