name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	44552815	1554080	46106895	0.34376
Buttiauxella	82976	G	3039987	11781	3051768	0.02275
Klebsiella	570	G	958834	84066	1042900	0.00778
Raoultella	160674	G	184865	41338	226203	0.00169
Escherichia	561	G	594791	630704	1225495	0.00914
Enterobacter	547	G	499485	42106	541591	0.00404
Salmonella	590	G	154249	89074	243323	0.00181
Cedecea	158483	G	118835	575	119410	0.00089
Dryocola	3021684	G	116268	733	117001	0.00087
Kosakonia	1330547	G	87248	739	87987	0.00066
Leclercia	83654	G	60925	2177	63102	0.00047
Cronobacter	413496	G	60063	425	60488	0.00045
Kluyvera	579	G	54957	1051	56008	0.00042
Lelliottia	1330545	G	38490	650	39140	0.00029
Atlantibacter	1903434	G	20002	290	20292	0.00015
Franconibacter	1649295	G	16436	38	16474	0.00012
Pseudocitrobacter	1504576	G	15634	156	15790	0.00012
Siccibacter	1649298	G	15630	86	15716	0.00012
Scandinavium	2726810	G	14916	78	14994	0.00011
Phytobacter	447792	G	13369	2341	15710	0.00012
Plesiomonas	702	G	13061	100	13161	0.00010
Mangrovibacter	451512	G	11107	287	11394	0.00008
Superficieibacter	2303321	G	9550	59	9609	0.00007
Pluralibacter	1330546	G	9150	111	9261	0.00007
Yokenella	158876	G	8839	142	8981	0.00007
Jejubacter	2815296	G	6508	5	6513	0.00005
Trabulsiella	158851	G	6007	146	6153	0.00005
Pseudescherichia	2055880	G	5593	171	5764	0.00004
Symbiopectobacterium	801	G	3240	10	3250	0.00002
Candidatus Williamhamiltonella	568987	G	439	0	439	0.00000
Candidatus Regiella	568988	G	351	497	848	0.00001
Candidatus Blochmanniella	203804	G	333	0	333	0.00000
Candidatus Westeberhardia	1699619	G	27	0	27	0.00000
Candidatus Hoaglandella	1906659	G	164	0	164	0.00000
Candidatus Doolittlea	1906657	G	135	0	135	0.00000
Candidatus Mikella	1906660	G	60	1	61	0.00000
Candidatus Gullanella	1906661	G	46	0	46	0.00000
Candidatus Annandia	1302410	G	28	0	28	0.00000
Candidatus Tachikawaea	1682492	G	28	26	54	0.00000
Candidatus Purcelliella	472825	G	18	0	18	0.00000
Shimwellia	1335483	G	4788	20	4808	0.00004
Shigella	620	G	4650	13503	18153	0.00014
Candidatus Ishikawella	409304	G	241	211	452	0.00000
Candidatus Profftia	1177214	G	139	0	139	0.00000
Candidatus Moranella	1048757	G	75	0	75	0.00000
Candidatus Curculioniphilus	690591	G	38	0	38	0.00000
Candidatus Riesia	401618	G	25	0	25	0.00000
Serratia	613	G	2930493	35737	2966230	0.02212
Yersinia	629	G	118125	2487	120612	0.00090
Rahnella	34037	G	46092	422	46514	0.00035
Chania	1745211	G	19694	160	19854	0.00015
Rouxiella	1565532	G	4504	38	4542	0.00003
Ewingella	41201	G	4214	44	4258	0.00003
Gibbsiella	929812	G	3866	35	3901	0.00003
Chimaeribacter	2716544	G	1670	23	1693	0.00001
Nissabacter	1964366	G	1264	7	1271	0.00001
Candidatus Fukatsuia	1927833	G	232	0	232	0.00000
Providencia	586	G	1749740	146048	1895788	0.01413
Xenorhabdus	626	G	24630	34	24664	0.00018
Proteus	583	G	24235	539	24774	0.00018
Morganella	581	G	11912	189	12101	0.00009
Photorhabdus	29487	G	5968	4	5972	0.00004
Moellerella	158848	G	4925	189	5114	0.00004
Arsenophonus	637	G	1108	1	1109	0.00001
Pantoea	53335	G	101200	2392	103592	0.00077
Erwinia	551	G	35825	1492	37317	0.00028
Mixta	2100764	G	3702	320	4022	0.00003
Winslowiella	2997349	G	3461	100	3561	0.00003
Paramixta	3231896	G	3028	63	3091	0.00002
Duffyella	3026546	G	2722	211	2933	0.00002
Tatumella	82986	G	1954	17	1971	0.00001
Buchnera	32199	G	1072	1	1073	0.00001
Izhakiella	1780190	G	283	95	378	0.00000
Pectobacterium	122277	G	47081	744	47825	0.00036
Dickeya	204037	G	34973	722	35695	0.00027
Brenneria	71655	G	6166	394	6560	0.00005
Musicola	2884243	G	2332	26	2358	0.00002
Lonsdalea	1082702	G	1278	18	1296	0.00001
Prodigiosinella	3059405	G	314	492	806	0.00001
Hafnia	568	G	18319	1735	20054	0.00015
Edwardsiella	635	G	14127	176	14303	0.00011
Obesumbacterium	82982	G	431	200	631	0.00000
Sodalis	84565	G	9814	13	9827	0.00007
Limnobaculum	2172100	G	3110	40	3150	0.00002
Leminorella	82980	G	3097	10	3107	0.00002
Pragia	82984	G	1297	22	1319	0.00001
Gallaecimonas	745410	G	1162	17	1179	0.00001
Stenotrophomonas	40323	G	26821652	1264182	28085834	0.20940
Xanthomonas	338	G	2893623	90129	2983752	0.02225
Pseudoxanthomonas	83618	G	923570	34891	958461	0.00715
Lysobacter	68	G	530686	28691	559377	0.00417
Luteimonas	83614	G	312319	5583	317902	0.00237
Thermomonas	141948	G	208741	5922	214663	0.00160
Marilutibacter	3382698	G	55813	1181	56994	0.00042
Agrilutibacter	3382696	G	34424	1040	35464	0.00026
Novilysobacter	3382699	G	26368	13109	39477	0.00029
Pseudoluteimonas	3382694	G	17898	314	18212	0.00014
Solilutibacter	3382695	G	13738	533	14271	0.00011
Arenimonas	490567	G	9263	119	9382	0.00007
Xylella	2370	G	3480	8	3488	0.00003
Rhodanobacter	75309	G	74829	3385	78214	0.00058
Dyella	231454	G	68566	2956	71522	0.00053
Luteibacter	242605	G	32668	752	33420	0.00025
