name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	47410817	894883	48305700	0.49979
Hafniaceae	1903412	F	23323727	268235	23591962	0.24409
Morganellaceae	1903414	F	1786343	90451	1876794	0.01942
Yersiniaceae	1903411	F	1251777	10544	1262321	0.01306
Erwiniaceae	1903409	F	239769	653	240422	0.00249
Pectobacteriaceae	1903410	F	108281	424	108705	0.00112
Bruguierivoracaceae	2812006	F	7457	4	7461	0.00008
Budviciaceae	1903416	F	4222	6	4228	0.00004
Gallaecimonadaceae	3120698	F	639	61	700	0.00001
Moraxellaceae	468	F	5139425	26393	5165818	0.05345
Pseudomonadaceae	135621	F	3423607	7599	3431206	0.03550
Marinobacteraceae	2887365	F	1976	2	1978	0.00002
Candidatus Njordibacteraceae	3457296	F	499	0	499	0.00001
Ketobacteraceae	3085096	F	28	0	28	0.00000
Pseudohongiellaceae	3085095	F	16	0	16	0.00000
Lysobacteraceae	32033	F	806136	10959	817095	0.00845
Rhodanobacteraceae	1775411	F	6456	3	6459	0.00007
Marinicellaceae	3120710	F	17	0	17	0.00000
Vibrionaceae	641	F	50309	143	50452	0.00052
Shewanellaceae	267890	F	11098	152	11250	0.00012
Alteromonadaceae	72275	F	8381	123	8504	0.00009
Pseudoalteromonadaceae	267888	F	8256	242	8498	0.00009
Colwelliaceae	267889	F	4114	130	4244	0.00004
Psychromonadaceae	267894	F	1359	8	1367	0.00001
Idiomarinaceae	267893	F	834	12	846	0.00001
Moritellaceae	267891	F	510	43	553	0.00001
Ferrimonadaceae	267892	F	321	329	650	0.00001
Halomonadaceae	28256	F	8696	29	8725	0.00009
Oceanospirillaceae	135620	F	6362	14	6376	0.00007
Endozoicomonadaceae	2066474	F	1440	10	1450	0.00002
Alcanivoracaceae	224372	F	742	6	748	0.00001
Hahellaceae	224379	F	472	1	473	0.00000
Pleioneaceae	2823145	F	330	300	630	0.00001
Saccharospirillaceae	255527	F	203	0	203	0.00000
Balneatrichaceae	2301193	F	92	0	92	0.00000
Litorivicinaceae	449732	F	47	0	47	0.00000
Zooshikellaceae	2898533	F	44	0	44	0.00000
Oleiphilaceae	191033	F	35	0	35	0.00000
Pasteurellaceae	712	F	15104	34	15138	0.00016
Aeromonadaceae	84642	F	10994	80	11074	0.00011
Succinivibrionaceae	83763	F	86	0	86	0.00000
Cellvibrionaceae	1706371	F	7661	7	7668	0.00008
Microbulbiferaceae	1706373	F	2289	14	2303	0.00002
Halieaceae	1706372	F	239	4	243	0.00000
Spongiibacteraceae	1706375	F	203	8	211	0.00000
Porticoccaceae	1706374	F	23	0	23	0.00000
Orbaceae	1240483	F	6700	3	6703	0.00007
Legionellaceae	444	F	4614	3	4617	0.00005
Coxiellaceae	118968	F	1294	1	1295	0.00001
Piscirickettsiaceae	135616	F	2367	1	2368	0.00002
Francisellaceae	34064	F	1424	5	1429	0.00001
Thiotrichaceae	135617	F	620	0	620	0.00001
Fastidiosibacteraceae	2056687	F	33	0	33	0.00000
Chromatiaceae	1046	F	2256	3	2259	0.00002
Ectothiorhodospiraceae	72276	F	1045	1	1046	0.00001
Sedimenticolaceae	3067276	F	352	0	352	0.00000
Halothiobacillaceae	255526	F	230	0	230	0.00000
Wenzhouxiangellaceae	1676141	F	108	0	108	0.00000
Thioalkalibacteraceae	2035710	F	85	0	85	0.00000
Granulosicoccaceae	449719	F	82	0	82	0.00000
Methylococcaceae	403	F	2713	0	2713	0.00003
Methylothermaceae	1486721	F	82	0	82	0.00000
Candidatus Pseudothioglobaceae	3399801	F	959	3	962	0.00001
Celerinatantimonadaceae	412032	F	486	287	773	0.00001
Nevskiaceae	568386	F	1209	1	1210	0.00001
Algiphilaceae	1266054	F	70	0	70	0.00000
Ignatzschineriaceae	3018589	F	656	0	656	0.00001
Cardiobacteriaceae	868	F	147	0	147	0.00000
Salinisphaeraceae	742031	F	246	0	246	0.00000
Acidiferrobacteraceae	1692041	F	165	0	165	0.00000
Kangiellaceae	1920240	F	141	136	277	0.00000
Thiohalobacteraceae	3085110	F	98	0	98	0.00000
Candidatus Johnevansiaceae	3399796	F	88	0	88	0.00000
Candidatus Poriferihabitaceae	3033994	F	68	0	68	0.00000
Immundisolibacteraceae	1934946	F	57	0	57	0.00000
Candidatus Rariloculaceae	2978122	F	53	0	53	0.00000
Steroidobacteraceae	2689614	F	37	0	37	0.00000
Thiohalomonadaceae	3084969	F	27	0	27	0.00000
Woeseiaceae	1738654	F	14	0	14	0.00000
Candidatus Comchoanobacteraceae	2975285	F	13	0	13	0.00000
Phyllobacteriaceae	69277	F	460593	6285	466878	0.00483
Brucellaceae	118882	F	398586	12000	410586	0.00425
Rhizobiaceae	82115	F	346049	18690	364739	0.00377
Nitrobacteraceae	41294	F	34386	73	34459	0.00036
Boseaceae	2831100	F	23004	76	23080	0.00024
Devosiaceae	2831106	F	14307	37	14344	0.00015
Methylobacteriaceae	119045	F	6689	26	6715	0.00007
Stappiaceae	2821832	F	6184	174	6358	0.00007
Kaistiaceae	2831111	F	5680	35	5715	0.00006
Aurantimonadaceae	255475	F	4467	85	4552	0.00005
Xanthobacteraceae	335928	F	3523	14	3537	0.00004
Reyranellaceae	2844375	F	2076	3	2079	0.00002
Bartonellaceae	772	F	1901	3	1904	0.00002
Phreatobacteraceae	2843305	F	1725	5	1730	0.00002
Methylocystaceae	31993	F	1290	3	1293	0.00001
Ahrensiaceae	2829814	F	1213	14	1227	0.00001
Hyphomicrobiaceae	45401	F	1202	1	1203	0.00001
Beijerinckiaceae	45404	F	989	820	1809	0.00002
Pleomorphomonadaceae	2843308	F	734	11	745	0.00001
Amorphaceae	2685818	F	677	1	678	0.00001
Chelatococcaceae	2036754	F	629	4	633	0.00001
Parvibaculaceae	2813035	F	473	3	476	0.00000
Cohaesibacteraceae	655351	F	277	0	277	0.00000
Ancalomicrobiaceae	2172021	F	269	1	270	0.00000
Terrirubraceae	3142785	F	253	0	253	0.00000
Blastochloridaceae	2831090	F	237	1	238	0.00000
Salinarimonadaceae	2137278	F	214	1	215	0.00000
Methylopilaceae	3149309	F	204	0	204	0.00000
Alsobacteraceae	2792775	F	192	0	192	0.00000
Rhodoligotrophaceae	3149308	F	188	0	188	0.00000
Afifellaceae	2829802	F	144	1	145	0.00000
Lichenihabitantaceae	2723775	F	112	0	112	0.00000
Aestuariivirgaceae	2650922	F	112	0	112	0.00000
Salaquimonadaceae	3149307	F	111	0	111	0.00000
Coralliovaceae	3228937	F	62	0	62	0.00000
Sphingopyxidaceae	3423718	F	39049	1059	40108	0.00041
Sphingomonadaceae	41297	F	14067	606	14673	0.00015
Erythrobacteraceae	335929	F	3831	61	3892	0.00004
Sphingobiaceae	3423717	F	3384	499	3883	0.00004
Sphingorhabdaceae	3423719	F	942	6	948	0.00001
Sphingosinicellaceae	2820280	F	558	4	562	0.00001
Rhizorhabdaceae	3423714	F	489	64	553	0.00001
