name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia coli	562	S	1765708	2933993	4699701	0.16555
Escherichia albertii	208962	S	9681	954	10635	0.00037
Escherichia marmotae	1499973	S	4866	412	5278	0.00019
Escherichia fergusonii	564	S	3581	3192	6773	0.00024
Escherichia sp. E4742	2044467	S	1728	159	1887	0.00007
Escherichia sp. F1	1849427	S	1025	2713	3738	0.00013
Escherichia sp. 10290	2935450	S	137	6204	6341	0.00022
Escherichia sp. HH091_1A	2509662	S	114	377	491	0.00002
Escherichia sp. SCLE84	2725997	S	54	594	648	0.00002
Escherichia sp. KS167_9B	2509666	S	32	233	265	0.00001
Escherichia ruysiae	2608867	S	180	133	313	0.00001
Citrobacter braakii	57706	S	51456	148123	199579	0.00703
Citrobacter portucalensis	1639133	S	40332	46053	86385	0.00304
Citrobacter werkmanii	67827	S	31213	23496	54709	0.00193
Citrobacter freundii	546	S	24228	58427	82655	0.00291
Citrobacter cronae	1748967	S	4520	17159	21679	0.00076
Citrobacter freundii complex sp. CFNIH2	2066049	S	628	215	843	0.00003
Citrobacter freundii complex sp. CFNIH9	2077149	S	463	1592	2055	0.00007
Citrobacter sp. MGH105	1686380	S	174	978	1152	0.00004
Citrobacter freundii complex sp. CFNIH3	2077147	S	49	1473	1522	0.00005
Citrobacter sp. BIDMC108	1686385	S	19	327	346	0.00001
Citrobacter youngae	133448	S	1181	2442	3623	0.00013
Citrobacter sedlakii	67826	S	478	235	713	0.00003
Citrobacter gillenii	67828	S	344	1063	1407	0.00005
Citrobacter tructae	2562449	S	94309	5084	99393	0.00350
Citrobacter sp. RHB25-C09	2742624	S	2233	49	2282	0.00008
Citrobacter sp. R56	1573676	S	1901	129	2030	0.00007
Citrobacter sp. TSA-1	184912	S	835	2959	3794	0.00013
Citrobacter sp. RHBSTW-00599	2742657	S	788	9004	9792	0.00034
Citrobacter sp. RHBSTW-00887	2742668	S	754	2298	3052	0.00011
Citrobacter sp. RHB35-C21	2742626	S	693	2181	2874	0.00010
Citrobacter sp. CRE-46	1703250	S	644	1371	2015	0.00007
Citrobacter sp. RHB36-C18	2742627	S	428	1857	2285	0.00008
Citrobacter sp. RHBSTW-00986	2742675	S	392	1491	1883	0.00007
