name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	5440150	1201741	6641891	0.21343
Morganellaceae	1903414	F	271396	12899	284295	0.00914
Yersiniaceae	1903411	F	33381	1200	34581	0.00111
Erwiniaceae	1903409	F	31470	393	31863	0.00102
Pectobacteriaceae	1903410	F	17750	96	17846	0.00057
Hafniaceae	1903412	F	9981	180	10161	0.00033
Bruguierivoracaceae	2812006	F	3259	5	3264	0.00010
Budviciaceae	1903416	F	1983	9	1992	0.00006
Gallaecimonadaceae	3120698	F	1010	24	1034	0.00003
Pseudomonadaceae	135621	F	174071	3087	177158	0.00569
Marinobacteraceae	2887365	F	8921	74	8995	0.00029
Candidatus Njordibacteraceae	3457296	F	508	1	509	0.00002
Pseudohongiellaceae	3085095	F	482	0	482	0.00002
Ketobacteraceae	3085096	F	403	1	404	0.00001
Aeromonadaceae	84642	F	79753	3319	83072	0.00267
Succinivibrionaceae	83763	F	1101	0	1101	0.00004
Lysobacteraceae	32033	F	56992	1879	58871	0.00189
Rhodanobacteraceae	1775411	F	16427	472	16899	0.00054
Marinicellaceae	3120710	F	472	0	472	0.00002
Shewanellaceae	267890	F	18091	494	18585	0.00060
Alteromonadaceae	72275	F	15257	448	15705	0.00050
Pseudoalteromonadaceae	267888	F	12094	650	12744	0.00041
Colwelliaceae	267889	F	8118	312	8430	0.00027
Idiomarinaceae	267893	F	2440	79	2519	0.00008
Psychromonadaceae	267894	F	1877	22	1899	0.00006
Ferrimonadaceae	267892	F	1631	47	1678	0.00005
Moritellaceae	267891	F	936	74	1010	0.00003
Aegicerorhabdaceae	3614797	F	388	256	644	0.00002
Halomonadaceae	28256	F	29980	399	30379	0.00098
Oceanospirillaceae	135620	F	16281	215	16496	0.00053
Endozoicomonadaceae	2066474	F	3211	48	3259	0.00010
Alcanivoracaceae	224372	F	2661	84	2745	0.00009
Hahellaceae	224379	F	2367	32	2399	0.00008
Saccharospirillaceae	255527	F	1691	12	1703	0.00005
Pleioneaceae	2823145	F	728	0	728	0.00002
Oleiphilaceae	191033	F	446	426	872	0.00003
Balneatrichaceae	2301193	F	363	2	365	0.00001
Zooshikellaceae	2898533	F	299	4	303	0.00001
Litorivicinaceae	449732	F	207	0	207	0.00001
Vibrionaceae	641	F	56429	386	56815	0.00183
Moraxellaceae	468	F	34854	3105	37959	0.00122
Chromatiaceae	1046	F	11168	97	11265	0.00036
Ectothiorhodospiraceae	72276	F	7307	42	7349	0.00024
Sedimenticolaceae	3067276	F	2846	31	2877	0.00009
Thioalkalibacteraceae	2035710	F	739	19	758	0.00002
Halothiobacillaceae	255526	F	652	11	663	0.00002
Wenzhouxiangellaceae	1676141	F	579	4	583	0.00002
Granulosicoccaceae	449719	F	525	2	527	0.00002
Pasteurellaceae	712	F	20968	264	21232	0.00068
Microbulbiferaceae	1706373	F	8352	88	8440	0.00027
Cellvibrionaceae	1706371	F	7765	37	7802	0.00025
Halieaceae	1706372	F	2195	44	2239	0.00007
Spongiibacteraceae	1706375	F	1441	52	1493	0.00005
Porticoccaceae	1706374	F	150	1	151	0.00000
Methylococcaceae	403	F	16824	26	16850	0.00054
Methylothermaceae	1486721	F	636	0	636	0.00002
Piscirickettsiaceae	135616	F	6595	30	6625	0.00021
Francisellaceae	34064	F	3400	5	3405	0.00011
Thiotrichaceae	135617	F	2188	1	2189	0.00007
Fastidiosibacteraceae	2056687	F	220	0	220	0.00001
Legionellaceae	444	F	7298	28	7326	0.00024
Coxiellaceae	118968	F	2768	2	2770	0.00009
Orbaceae	1240483	F	4004	27	4031	0.00013
Nevskiaceae	568386	F	2603	12	2615	0.00008
Algiphilaceae	1266054	F	525	7	532	0.00002
Candidatus Pseudothioglobaceae	3399801	F	1530	481	2011	0.00006
Celerinatantimonadaceae	412032	F	454	497	951	0.00003
Candidatus Azoamicaceae	3119552	F	22	0	22	0.00000
Cardiobacteriaceae	868	F	1796	13	1809	0.00006
Ignatzschineriaceae	3018589	F	878	4	882	0.00003
Acidiferrobacteraceae	1692041	F	1148	0	1148	0.00004
Kangiellaceae	1920240	F	890	1	891	0.00003
Thiohalobacteraceae	3085110	F	710	0	710	0.00002
Salinisphaeraceae	742031	F	668	0	668	0.00002
Thiohalomonadaceae	3084969	F	493	467	960	0.00003
Woeseiaceae	1738654	F	364	0	364	0.00001
Candidatus Poriferihabitaceae	3033994	F	363	0	363	0.00001
Immundisolibacteraceae	1934946	F	354	2	356	0.00001
Candidatus Rariloculaceae	2978122	F	243	0	243	0.00001
Steroidobacteraceae	2689614	F	230	2	232	0.00001
Candidatus Foliamicaceae	3023562	F	220	0	220	0.00001
Candidatus Comchoanobacteraceae	2975285	F	72	0	72	0.00000
Candidatus Johnevansiaceae	3399796	F	52	0	52	0.00000
Nitrobacteraceae	41294	F	106785	3492	110277	0.00354
Rhizobiaceae	82115	F	68761	13265	82026	0.00264
Phyllobacteriaceae	69277	F	41566	6072	47638	0.00153
Methylobacteriaceae	119045	F	23916	1424	25340	0.00081
Methylocystaceae	31993	F	15818	485	16303	0.00052
Xanthobacteraceae	335928	F	12602	1743	14345	0.00046
Devosiaceae	2831106	F	12096	689	12785	0.00041
Stappiaceae	2821832	F	11858	2780	14638	0.00047
Hyphomicrobiaceae	45401	F	9209	167	9376	0.00030
Boseaceae	2831100	F	8013	805	8818	0.00028
Aurantimonadaceae	255475	F	6555	1771	8326	0.00027
Reyranellaceae	2844375	F	5799	152	5951	0.00019
Bartonellaceae	772	F	5476	162	5638	0.00018
Brucellaceae	118882	F	5308	1626	6934	0.00022
Beijerinckiaceae	45404	F	4214	3112	7326	0.00024
Parvibaculaceae	2813035	F	2323	533	2856	0.00009
Ahrensiaceae	2829814	F	2207	571	2778	0.00009
Pleomorphomonadaceae	2843308	F	2132	565	2697	0.00009
Amorphaceae	2685818	F	1999	61	2060	0.00007
Kaistiaceae	2831111	F	1902	164	2066	0.00007
Phreatobacteraceae	2843305	F	1793	120	1913	0.00006
Blastochloridaceae	2831090	F	1080	85	1165	0.00004
Cohaesibacteraceae	655351	F	1011	27	1038	0.00003
Chelatococcaceae	2036754	F	955	102	1057	0.00003
Alsobacteraceae	2792775	F	798	68	866	0.00003
Methylopilaceae	3149309	F	683	32	715	0.00002
Lichenihabitantaceae	2723775	F	627	11	638	0.00002
Salinarimonadaceae	2137278	F	558	48	606	0.00002
Aestuariivirgaceae	2650922	F	513	12	525	0.00002
Terrirubraceae	3142785	F	471	11	482	0.00002
Ancalomicrobiaceae	2172021	F	463	42	505	0.00002
Afifellaceae	2829802	F	450	94	544	0.00002
Rhodoligotrophaceae	3149308	F	379	6	385	0.00001
Coralliovaceae	3228937	F	338	6	344	0.00001
Salaquimonadaceae	3149307	F	145	2	147	0.00000
Sphingomonadaceae	41297	F	41069	5885	46954	0.00151
Erythrobacteraceae	335929	F	18535	1011	19546	0.00063
Sphingobiaceae	3423717	F	8998	3930	12928	0.00042
Sphingopyxidaceae	3423718	F	7912	1049	8961	0.00029
Sphingorhabdaceae	3423719	F	3821	56	3877	0.00012
Sphingosinicellaceae	2820280	F	3816	166	3982	0.00013
Rhizorhabdaceae	3423714	F	1605	473	2078	0.00007
Sphingomicrobiaceae	3423713	F	1132	33	1165	0.00004
Blastomonadaceae	3423720	F	806	15	821	0.00003
Zymomonadaceae	2844881	F	460	41	501	0.00002
Parasphingopyxidaceae	3423716	F	434	5	439	0.00001
Aquisediminimonadaceae	3423715	F	116	0	116	0.00000
Roseobacteraceae	2854170	F	44239	5131	49370	0.00159
Paracoccaceae	31989	F	41212	9414	50626	0.00163
Azospirillaceae	2829815	F	17748	1696	19444	0.00062
Rhodospirillaceae	41295	F	6255	515	6770	0.00022
Thalassospiraceae	2844866	F	3935	113	4048	0.00013
Rhodovibrionaceae	2844403	F	2821	41	2862	0.00009
Thalassobaculaceae	2844864	F	1861	243	2104	0.00007
Dongiaceae	3031144	F	1135	55	1190	0.00004
Terasakiellaceae	2813951	F	974	1	975	0.00003
Novispirillaceae	3031145	F	950	44	994	0.00003
Aestuariispiraceae	3466454	F	806	9	815	0.00003
Zavarziniaceae	2844877	F	646	13	659	0.00002
Allostellaceae	2844601	F	616	18	634	0.00002
Magnetospirillaceae	3036766	F	542	204	746	0.00002
Magnetovibrionaceae	3031143	F	340	5	345	0.00001
Acetobacteraceae	433	F	16733	1369	18102	0.00058
Roseomonadaceae	3385906	F	9758	902	10660	0.00034
Acidocellaceae	3385905	F	1851	60	1911	0.00006
Elioraeaceae	2690195	F	406	6	412	0.00001
Caulobacteraceae	76892	F	24398	2104	26502	0.00085
Rickettsiaceae	775	F	4756	23	4779	0.00015
Anaplasmataceae	942	F	4574	96	4670	0.00015
Candidatus Midichloriaceae	1328881	F	786	268	1054	0.00003
Candidatus Deianiraeaceae	2603433	F	205	0	205	0.00001
Maricaulaceae	2800061	F	3661	630	4291	0.00014
Robiginitomaculaceae	2800062	F	856	10	866	0.00003
Geminicoccaceae	2066434	F	3859	1125	4984	0.00016
Candidatus Pelagibacteraceae	1655514	F	2950	240	3190	0.00010
Parvularculaceae	255474	F	2359	238	2597	0.00008
Hyphomonadaceae	69657	F	2242	206	2448	0.00008
Kordiimonadaceae	1331809	F	1220	18	1238	0.00004
Temperatibacteraceae	1549128	F	448	4	452	0.00001
Emcibacteraceae	2066491	F	1466	29	1495	0.00005
Holosporaceae	44746	F	819	11	830	0.00003
Candidatus Paracaedibacteraceae	1777752	F	262	0	262	0.00001
Candidatus Nucleicultricaceae	3399800	F	131	8	139	0.00000
Sneathiellaceae	510685	F	842	15	857	0.00003
Minwuiaceae	2493628	F	727	95	822	0.00003
Candidatus Puniceispirillaceae	3119833	F	381	5	386	0.00001
Candidatus Levibacteraceae	3457285	F	143	1	144	0.00000
Radicibacteraceae	3462473	F	405	126	531	0.00002
Burkholderiaceae	119060	F	93292	4767	98059	0.00315
Comamonadaceae	80864	F	82175	10480	92655	0.00298
Oxalobacteraceae	75682	F	40862	1299	42161	0.00135
Alcaligenaceae	506	F	38621	2600	41221	0.00132
Sphaerotilaceae	2975441	F	17128	8113	25241	0.00081
Sutterellaceae	995019	F	1990	28	2018	0.00006
Neisseriaceae	481	F	17424	545	17969	0.00058
Chromobacteriaceae	1499392	F	9146	541	9687	0.00031
Chitinibacteraceae	2897177	F	6739	471	7210	0.00023
Aquaspirillaceae	2897176	F	1112	344	1456	0.00005
Nitrosomonadaceae	206379	F	3903	67	3970	0.00013
Sterolibacteriaceae	2008793	F	3863	386	4249	0.00014
Methylophilaceae	32011	F	3631	72	3703	0.00012
Gallionellaceae	90627	F	2699	49	2748	0.00009
Sulfuricellaceae	2772226	F	1752	58	1810	0.00006
Thiobacillaceae	2008790	F	1372	185	1557	0.00005
Usitatibacteraceae	2803844	F	865	8	873	0.00003
Zoogloeaceae	2008794	F	7905	1339	9244	0.00030
Rhodocyclaceae	75787	F	4767	381	5148	0.00017
Azonexaceae	2008795	F	4399	223	4622	0.00015
Fluviibacteraceae	2808923	F	311	1412	1723	0.00006
Casimicrobiaceae	2705999	F	264	395	659	0.00002
Ferrovaceae	1442156	F	242	2	244	0.00001
Acidithiobacillaceae	225058	F	3243	6	3249	0.00010
Thermithiobacillaceae	225059	F	511	18	529	0.00002
Mariprofundaceae	580372	F	778	0	778	0.00003
Hydrogenophilaceae	206349	F	520	3	523	0.00002
Magnetococcaceae	1191479	F	344	0	344	0.00001
Bacteroidaceae	815	F	3505350	253158	3758508	0.12078
Tannerellaceae	2005525	F	1133746	100087	1233833	0.03965
Rikenellaceae	171550	F	731774	46147	777921	0.02500
Prevotellaceae	171552	F	200074	5112	205186	0.00659
Odoribacteraceae	1853231	F	162648	10621	173269	0.00557
Porphyromonadaceae	171551	F	66044	1882	67926	0.00218
Barnesiellaceae	2005519	F	62723	4445	67168	0.00216
Dysgonomonadaceae	2005520	F	61350	4082	65432	0.00210
