name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	5438303	1033270	6471573	0.22794
Morganellaceae	1903414	F	272203	10574	282777	0.00996
Yersiniaceae	1903411	F	34510	1222	35732	0.00126
Erwiniaceae	1903409	F	32717	187	32904	0.00116
Pectobacteriaceae	1903410	F	18474	104	18578	0.00065
Hafniaceae	1903412	F	10175	192	10367	0.00037
Bruguierivoracaceae	2812006	F	3440	4	3444	0.00012
Budviciaceae	1903416	F	2065	10	2075	0.00007
Gallaecimonadaceae	3120698	F	1410	25	1435	0.00005
Pseudomonadaceae	135621	F	167857	2821	170678	0.00601
Marinobacteraceae	2887365	F	8999	73	9072	0.00032
Candidatus Njordibacteraceae	3457296	F	543	1	544	0.00002
Pseudohongiellaceae	3085095	F	512	0	512	0.00002
Ketobacteraceae	3085096	F	446	1	447	0.00002
Aeromonadaceae	84642	F	79340	1741	81081	0.00286
Succinivibrionaceae	83763	F	1118	0	1118	0.00004
Lysobacteraceae	32033	F	56282	1817	58099	0.00205
Rhodanobacteraceae	1775411	F	15273	396	15669	0.00055
Marinicellaceae	3120710	F	468	0	468	0.00002
Shewanellaceae	267890	F	18193	532	18725	0.00066
Alteromonadaceae	72275	F	15756	508	16264	0.00057
Pseudoalteromonadaceae	267888	F	11953	673	12626	0.00044
Colwelliaceae	267889	F	8508	350	8858	0.00031
Idiomarinaceae	267893	F	2452	86	2538	0.00009
Psychromonadaceae	267894	F	1947	25	1972	0.00007
Ferrimonadaceae	267892	F	1686	53	1739	0.00006
Moritellaceae	267891	F	1000	354	1354	0.00005
Halomonadaceae	28256	F	28281	348	28629	0.00101
Oceanospirillaceae	135620	F	16452	227	16679	0.00059
Endozoicomonadaceae	2066474	F	3335	51	3386	0.00012
Alcanivoracaceae	224372	F	2819	91	2910	0.00010
Hahellaceae	224379	F	2363	32	2395	0.00008
Saccharospirillaceae	255527	F	1744	13	1757	0.00006
Pleioneaceae	2823145	F	526	0	526	0.00002
Oleiphilaceae	191033	F	425	433	858	0.00003
Balneatrichaceae	2301193	F	373	1	374	0.00001
Zooshikellaceae	2898533	F	341	5	346	0.00001
Litorivicinaceae	449732	F	246	0	246	0.00001
Vibrionaceae	641	F	57299	374	57673	0.00203
Moraxellaceae	468	F	36261	933	37194	0.00131
Chromatiaceae	1046	F	11772	99	11871	0.00042
Ectothiorhodospiraceae	72276	F	7187	44	7231	0.00025
Sedimenticolaceae	3067276	F	3104	35	3139	0.00011
Thioalkalibacteraceae	2035710	F	716	19	735	0.00003
Halothiobacillaceae	255526	F	673	13	686	0.00002
Wenzhouxiangellaceae	1676141	F	593	4	597	0.00002
Granulosicoccaceae	449719	F	539	2	541	0.00002
Pasteurellaceae	712	F	21203	271	21474	0.00076
Microbulbiferaceae	1706373	F	8833	102	8935	0.00031
Cellvibrionaceae	1706371	F	8208	42	8250	0.00029
Halieaceae	1706372	F	2244	46	2290	0.00008
Spongiibacteraceae	1706375	F	1472	56	1528	0.00005
Porticoccaceae	1706374	F	177	1	178	0.00001
Methylococcaceae	403	F	16633	24	16657	0.00059
Methylothermaceae	1486721	F	641	1	642	0.00002
Piscirickettsiaceae	135616	F	6890	29	6919	0.00024
Francisellaceae	34064	F	3661	5	3666	0.00013
Thiotrichaceae	135617	F	2308	1	2309	0.00008
Fastidiosibacteraceae	2056687	F	202	0	202	0.00001
Legionellaceae	444	F	7605	31	7636	0.00027
Coxiellaceae	118968	F	2890	2	2892	0.00010
Orbaceae	1240483	F	4255	26	4281	0.00015
Nevskiaceae	568386	F	2744	12	2756	0.00010
Algiphilaceae	1266054	F	514	7	521	0.00002
Candidatus Pseudothioglobaceae	3399801	F	1724	531	2255	0.00008
