name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia coli	562	S	1767099	3095345	4862444	0.15633
Escherichia albertii	208962	S	9284	923	10207	0.00033
Escherichia marmotae	1499973	S	4723	402	5125	0.00016
Escherichia fergusonii	564	S	3302	3078	6380	0.00021
Escherichia sp. E4742	2044467	S	1617	151	1768	0.00006
Escherichia sp. F1	1849427	S	994	2756	3750	0.00012
Escherichia sp. HH091_1A	2509662	S	113	377	490	0.00002
Escherichia sp. 10290	2935450	S	94	4415	4509	0.00014
Escherichia sp. SCLE84	2725997	S	54	635	689	0.00002
Escherichia sp. KS167_9B	2509666	S	32	236	268	0.00001
Escherichia sp. MAL-1	3464629	S	10	90	100	0.00000
Escherichia ruysiae	2608867	S	179	133	312	0.00001
Citrobacter braakii	57706	S	51409	152401	203810	0.00655
Citrobacter portucalensis	1639133	S	40350	49176	89526	0.00288
Citrobacter werkmanii	67827	S	30998	23874	54872	0.00176
Citrobacter freundii	546	S	15148	42635	57783	0.00186
Citrobacter cronae	1748967	S	4500	17443	21943	0.00071
Citrobacter gillenii	67828	S	3494	2068	5562	0.00018
Citrobacter freundii complex sp. CFNIH2	2066049	S	575	201	776	0.00002
Citrobacter freundii complex sp. CFNIH9	2077149	S	478	1673	2151	0.00007
Citrobacter sp. MGH105	1686380	S	155	930	1085	0.00003
Citrobacter freundii complex sp. CFNIH3	2077147	S	50	1508	1558	0.00005
Citrobacter sp. BIDMC108	1686385	S	19	332	351	0.00001
Citrobacter youngae	133448	S	1165	2508	3673	0.00012
Citrobacter sedlakii	67826	S	428	213	641	0.00002
Citrobacter tructae	2562449	S	94821	5034	99855	0.00321
Citrobacter sp. C1	2769343	S	3892	1671	5563	0.00018
Citrobacter sp. RHB25-C09	2742624	S	2153	48	2201	0.00007
Citrobacter sp. R56	1573676	S	1859	121	1980	0.00006
Citrobacter sp. TSA-1	184912	S	815	2961	3776	0.00012
Citrobacter sp. RHBSTW-00599	2742657	S	786	8754	9540	0.00031
Citrobacter sp. RHBSTW-00887	2742668	S	761	2351	3112	0.00010
Citrobacter sp. RHB35-C21	2742626	S	678	2179	2857	0.00009
Citrobacter sp. CRE-46	1703250	S	611	1321	1932	0.00006
Citrobacter sp. RHB36-C18	2742627	S	425	1887	2312	0.00007
Citrobacter sp. RHBSTW-00986	2742675	S	388	1490	1878	0.00006
Citrobacter sp. RHBSTW-00524	2742653	S	348	1200	1548	0.00005
Citrobacter sp. BDA59-3	2781952	S	323	26	349	0.00001
Citrobacter sp. C13	2769347	S	276	1019	1295	0.00004
Citrobacter sp. RHBSTW-00570	2742655	S	197	1667	1864	0.00006
Citrobacter sp. XT1-2-2	2942480	S	187	2070	2257	0.00007
Citrobacter sp. B72	2807631	S	182	568	750	0.00002
Citrobacter sp. FDAARGOS_156	1702170	S	173	403	576	0.00002
Citrobacter sp. Colony219	2861802	S	147	384	531	0.00002
Citrobacter sp. Colony322	2861801	S	101	640	741	0.00002
Citrobacter sp. RHBSTW-00881	2742667	S	81	926	1007	0.00003
Citrobacter sp. RHB35-C17	2742625	S	58	151	209	0.00001
Citrobacter sp. LUTT5	2697370	S	52	299	351	0.00001
Citrobacter sp. RHBSTW-00678	2742661	S	39	1055	1094	0.00004
Citrobacter sp. RHBSTW-00535	2742654	S	39	1597	1636	0.00005
Citrobacter sp. RHBSTW-00229	2742641	S	37	1047	1084	0.00003
Citrobacter sp. RHBSTW-00944	2742671	S	34	769	803	0.00003
Citrobacter sp. CFNIH10	1920110	S	34	117	151	0.00000
Citrobacter sp. RHBSTW-00696	2742662	S	34	569	603	0.00002
Citrobacter sp. MGH 55	1439319	S	30	60	90	0.00000
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	25	301	326	0.00001
Citrobacter sp. RHBSTW-00976	2742674	S	22	734	756	0.00002
Citrobacter sp. RHBSTW-00903	2742670	S	20	823	843	0.00003
Citrobacter sp. Colony475	2861800	S	18	131	149	0.00000
Citrobacter sp. S39	2660638	S	17	218	235	0.00001
Citrobacter sp. RHBSTW-00848	2742665	S	16	2512	2528	0.00008
Citrobacter sp. RHBSTW-01013	2742677	S	14	234	248	0.00001
Citrobacter sp. CF971	2566012	S	13	242	255	0.00001
Citrobacter sp. RHBSTW-00127	2742636	S	13	427	440	0.00001
Citrobacter sp. RHBSTW-01044	2742678	S	11	247	258	0.00001
Citrobacter sp. RHBSTW-00017	2742629	S	11	1598	1609	0.00005
Citrobacter sp. RHBSTW-00859	2742666	S	10	13435	13445	0.00043
Citrobacter sp. RHBSTW-00053	2742632	S	10	324	334	0.00001
Citrobacter arsenatis	2546350	S	11611	1120	12731	0.00041
Citrobacter europaeus	1914243	S	7247	1311	8558	0.00028
Citrobacter meridianamericanus	2894201	S	6726	1080	7806	0.00025
Citrobacter koseri	545	S	2529	1105	3634	0.00012
Citrobacter farmeri	67824	S	2499	236	2735	0.00009
Citrobacter rodentium	67825	S	2124	135	2259	0.00007
Citrobacter amalonaticus	35703	S	1953	1532	3485	0.00011
Citrobacter enshiensis	2971264	S	1645	59	1704	0.00005
Citrobacter pasteurii	1563222	S	775	1174	1949	0.00006
Klebsiella sp. R445	2755393	S	129254	21276	150530	0.00484
Klebsiella sp. R2A007	3416669	S	56222	74909	131131	0.00422
Klebsiella sp. B345	2755398	S	31146	11591	42737	0.00137
Klebsiella sp. R390	2755400	S	28250	10425	38675	0.00124
Klebsiella sp. I138	2755385	S	5087	117	5204	0.00017
Klebsiella sp. WOUb02	3161071	S	1873	84	1957	0.00006
Klebsiella sp. HC6	2923366	S	832	137	969	0.00003
Klebsiella sp. MISC125	2755386	S	363	154	517	0.00002
Klebsiella sp. BDA134-6	2787706	S	81	153	234	0.00001
Klebsiella sp. X13	2259647	S	77	266	343	0.00001
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	64	566	630	0.00002
Klebsiella sp. LTGPAF-6F	1905288	S	45	357	402	0.00001
Klebsiella sp. A52	2834819	S	41	16	57	0.00000
Klebsiella sp. XY-1	2799495	S	33	233	266	0.00001
Klebsiella sp. FDAARGOS_511	2488567	S	33	77	110	0.00000
Klebsiella sp. CTHL.F3a	2873296	S	28	45	73	0.00000
Klebsiella sp. DY2415	2993656	S	22	74	96	0.00000
Klebsiella sp. P1CD1	2267618	S	18	52	70	0.00000
Klebsiella sp. ZJOU C1	3111629	S	14	160	174	0.00001
Klebsiella sp. WP4-W18-ESBL-05	2675713	S	10	513	523	0.00002
Klebsiella sp. WP3-S18-ESBL-05	2675711	S	10	931	941	0.00003
Klebsiella pneumoniae	573	S	6556	28253	34809	0.00112
Klebsiella variicola	244366	S	3519	7069	10588	0.00034
Klebsiella quasipneumoniae	1463165	S	3330	3123	6453	0.00021
Klebsiella quasivariicola	2026240	S	552	119	671	0.00002
Klebsiella aerogenes	548	S	5677	427	6104	0.00020
Klebsiella oxytoca	571	S	4550	381	4931	0.00016
Klebsiella ornithinolytica	54291	S	4044	5546	9590	0.00031
Klebsiella michiganensis	1134687	S	3031	1490	4521	0.00015
Klebsiella planticola	575	S	2944	1479	4423	0.00014
Klebsiella electrica	1259973	S	2234	127	2361	0.00008
Klebsiella grimontii	2058152	S	2060	2755	4815	0.00015
Klebsiella terrigena	577	S	1208	237	1445	0.00005
Klebsiella huaxiensis	2153354	S	1185	139	1324	0.00004
Klebsiella africana	2489010	S	436	40	476	0.00002
Klebsiella pasteurii	2587529	S	248	454	702	0.00002
Enterobacter asburiae	61645	S	11094	10958	22052	0.00071
Enterobacter hormaechei	158836	S	7144	26148	33292	0.00107
Enterobacter cancerogenus	69218	S	6066	288	6354	0.00020
Enterobacter ludwigii	299767	S	6066	7549	13615	0.00044
Enterobacter cloacae	550	S	5154	1560	6714	0.00022
Enterobacter roggenkampii	1812935	S	3275	1735	5010	0.00016
Enterobacter kobei	208224	S	2174	4128	6302	0.00020
Enterobacter sichuanensis	2071710	S	1901	170	2071	0.00007
Enterobacter chengduensis	2494701	S	1196	198	1394	0.00004
Enterobacter chuandaensis	2497875	S	1162	166	1328	0.00004
Enterobacter cloacae complex sp.	2027919	S	492	176	668	0.00002
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	121	428	549	0.00002
Enterobacter cloacae complex sp. Mu1197	3152302	S	118	77	195	0.00001
Enterobacter sp. BIDMC 29	1329841	S	68	130	198	0.00001
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	53	227	280	0.00001
Enterobacter cloacae complex sp. R_G8	2969431	S	47	90	137	0.00000
Enterobacter cloacae complex sp. ECL405	2912630	S	11	115	126	0.00000
Enterobacter pasteurii	3029761	S	245	95	340	0.00001
Enterobacter sp. JUb54	2724468	S	39109	33650	72759	0.00234
Enterobacter sp. ECC-175	3116479	S	1400	47	1447	0.00005
Enterobacter sp. RHBSTW-00994	2742676	S	1170	31	1201	0.00004
Enterobacter sp. CP102	2976431	S	731	57	788	0.00003
Enterobacter sp. SA197	2937860	S	697	8	705	0.00002
Enterobacter sp. 638	399742	S	591	68	659	0.00002
Enterobacter sp. C2	2870346	S	590	10	600	0.00002
Enterobacter sp. ECC-219	3116480	S	552	56	608	0.00002
Enterobacter sp. JS8-1	3411633	S	464	264	728	0.00002
Enterobacter sp. ECC-249	3116481	S	417	90	507	0.00002
Enterobacter sp. RHBSTW-00422	2742646	S	392	6159	6551	0.00021
Enterobacter sp. SA187	1914861	S	270	115	385	0.00001
Enterobacter sp. ECC-019	3116478	S	247	51	298	0.00001
Enterobacter sp. RHBSTW-00175	2742639	S	208	129	337	0.00001
Enterobacter sp. Colony194	2866201	S	204	19	223	0.00001
Enterobacter sp. SGAir0187	2836161	S	195	68	263	0.00001
Enterobacter sp. JBIWA005	2831891	S	174	137	311	0.00001
Enterobacter sp. DNB-S2	2720029	S	164	325	489	0.00002
Enterobacter sp. PGRG2	3104013	S	154	72	226	0.00001
Enterobacter sp. HK169	1868135	S	149	344	493	0.00002
Enterobacter sp. BNK-18	3376155	S	121	348	469	0.00002
Enterobacter sp. JBIWA003	2831890	S	101	79	180	0.00001
Enterobacter sp. SES19	2705458	S	99	95	194	0.00001
Enterobacter sp. E20	1560339	S	91	265	356	0.00001
Enterobacter sp. R4-368	1166130	S	75	17	92	0.00000
Enterobacter sp. S-33	3026145	S	66	97	163	0.00001
Enterobacter sp. R-25	3404057	S	49	150	199	0.00001
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	3077940	S	49	52	101	0.00000
Enterobacter sp. T2	2707174	S	46	223	269	0.00001
Enterobacter sp. N18-03635	2500132	S	42	62	104	0.00000
Enterobacter sp. E12	2769348	S	39	72	111	0.00000
Enterobacter sp. IBGEEm25P6	3475615	S	35	94	129	0.00000
Enterobacter sp. JBIWA008	2831892	S	26	275	301	0.00001
Enterobacter sp. 18A13	2565914	S	25	75	100	0.00000
Enterobacter sp. Crenshaw	1977566	S	18	378	396	0.00001
Enterobacter sp. RHBSTW-00593	2742656	S	16	99	115	0.00000
Enterobacter sp. JJBC	3080020	S	15	32	47	0.00000
Enterobacter sp. AN-K1	2894203	S	14	58	72	0.00000
Enterobacter sp. RHBSTW-00975	2742673	S	13	77	90	0.00000
Enterobacter sp. 155105	2980499	S	13	395	408	0.00001
Enterobacter sp. BNK-14	3376151	S	10	133	143	0.00000
Enterobacter mori	539813	S	17235	3297	20532	0.00066
Enterobacter wuhouensis	2529381	S	1761	185	1946	0.00006
Enterobacter bugandensis	881260	S	1446	725	2171	0.00007
Enterobacter oligotrophicus	2478464	S	1381	57	1438	0.00005
Enterobacter soli	885040	S	1351	153	1504	0.00005
Enterobacter pseudoroggenkampii	2996112	S	1160	530	1690	0.00005
Enterobacter huaxiensis	2494702	S	762	43	805	0.00003
Enterobacter adelaidei	3142537	S	509	86	595	0.00002
Enterobacter quasiroggenkampii	2497436	S	175	122	297	0.00001
Enterobacter vonholyi	2797505	S	22	57	79	0.00000
Lelliottia sp. JS-SCA-14	3110110	S	63512	2653	66165	0.00213
Lelliottia sp. WB101	2153385	S	18732	12914	31646	0.00102
Lelliottia sp. AC1	2067959	S	18561	13239	31800	0.00102
Lelliottia nimipressuralis	69220	S	13656	9276	22932	0.00074
Lelliottia amnigena	61646	S	3897	213	4110	0.00013
Kluyvera cryocrescens	580	S	68228	4386	72614	0.00233
Kluyvera ascorbata	51288	S	6175	2184	8359	0.00027
Kluyvera intermedia	61648	S	5894	324	6218	0.00020
Kluyvera sichuanensis	2725494	S	3231	133	3364	0.00011
Kluyvera georgiana	73098	S	1559	129	1688	0.00005
Kluyvera genomosp. 3	2774055	S	481	714	1195	0.00004
Kluyvera sp. CRP	2873269	S	361	492	853	0.00003
Buttiauxella agrestis	82977	S	10686	279	10965	0.00035
Buttiauxella sp. 3AFRM03	2479367	S	869	862	1731	0.00006
Buttiauxella sp. WJP83	2986951	S	524	45	569	0.00002
Buttiauxella ferragutiae	82989	S	1000	1114	2114	0.00007
Buttiauxella selenatireducens	3073902	S	510	42	552	0.00002
Salmonella enterica	28901	S	10107	29508	39615	0.00127
Salmonella bongori	54736	S	1386	169	1555	0.00005
Salmonella sp. HY31	3344879	S	12	2	14	0.00000
