name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Escherichia	561	G	2059348	2673294	4732642	0.16664
Citrobacter	544	G	605686	62754	668440	0.02354
Klebsiella	570	G	231532	22767	254299	0.00895
Raoultella	160674	G	93971	72589	166560	0.00586
Enterobacter	547	G	194942	60053	254995	0.00898
Lelliottia	1330545	G	154919	2770	157689	0.00555
Kluyvera	579	G	90779	4987	95766	0.00337
Buttiauxella	82976	G	15793	184	15977	0.00056
Salmonella	590	G	14224	27417	41641	0.00147
Kosakonia	1330547	G	11706	156	11862	0.00042
Leclercia	83654	G	9615	658	10273	0.00036
Cronobacter	413496	G	6481	107	6588	0.00023
Shigella	620	G	5161	16712	21873	0.00077
Cedecea	158483	G	4784	58	4842	0.00017
Candidatus Blochmanniella	203804	G	1191	0	1191	0.00004
Candidatus Westeberhardia	1699619	G	92	0	92	0.00000
Symbiopectobacterium	801	G	696	3	699	0.00002
Candidatus Williamhamiltonella	568987	G	184	177	361	0.00001
Candidatus Regiella	568988	G	162	100	262	0.00001
Candidatus Purcelliella	472825	G	161	1	162	0.00001
Candidatus Tachikawaea	1682492	G	149	3	152	0.00001
Candidatus Gullanella	1906661	G	105	0	105	0.00000
Candidatus Doolittlea	1906657	G	62	0	62	0.00000
Candidatus Hoaglandella	1906659	G	57	0	57	0.00000
Candidatus Annandia	1302410	G	56	0	56	0.00000
Candidatus Mikella	1906660	G	23	15	38	0.00000
Pluralibacter	1330546	G	2549	49	2598	0.00009
Pseudocitrobacter	1504576	G	1978	30	2008	0.00007
Siccibacter	1649298	G	1976	22	1998	0.00007
Superficieibacter	2303321	G	1801	19	1820	0.00006
Scandinavium	2726810	G	1713	22	1735	0.00006
Phytobacter	447792	G	1484	195	1679	0.00006
Dryocola	3021684	G	1410	18	1428	0.00005
Franconibacter	1649295	G	1351	8	1359	0.00005
Yokenella	158876	G	1349	45	1394	0.00005
Atlantibacter	1903434	G	1335	37	1372	0.00005
Jejubacter	2815296	G	1115	3	1118	0.00004
Pseudescherichia	2055880	G	1029	59	1088	0.00004
Trabulsiella	158851	G	1004	1030	2034	0.00007
Shimwellia	1335483	G	769	6	775	0.00003
Plesiomonas	702	G	757	14	771	0.00003
Mangrovibacter	451512	G	640	67	707	0.00002
Candidatus Profftia	1177214	G	509	0	509	0.00002
Candidatus Schneideria	1081630	G	144	0	144	0.00001
Candidatus Riesia	401618	G	138	0	138	0.00000
Candidatus Curculioniphilus	690591	G	75	0	75	0.00000
Candidatus Ishikawella	409304	G	72	0	72	0.00000
Candidatus Moranella	1048757	G	49	0	49	0.00000
Morganella	581	G	254488	10090	264578	0.00932
Providencia	586	G	6081	621	6702	0.00024
Proteus	583	G	3948	209	4157	0.00015
Xenorhabdus	626	G	3279	12	3291	0.00012
Photorhabdus	29487	G	2094	3	2097	0.00007
Arsenophonus	637	G	1557	2	1559	0.00005
Moellerella	158848	G	355	34	389	0.00001
Serratia	613	G	18469	1150	19619	0.00069
Yersinia	629	G	8834	632	9466	0.00033
Rahnella	34037	G	3150	89	3239	0.00011
Rouxiella	1565532	G	1068	28	1096	0.00004
Gibbsiella	929812	G	480	13	493	0.00002
Nissabacter	1964366	G	474	8	482	0.00002
Chimaeribacter	2716544	G	398	12	410	0.00001
Candidatus Fukatsuia	1927833	G	387	0	387	0.00001
Chania	1745211	G	279	7	286	0.00001
Ewingella	41201	G	243	8	251	0.00001
Pantoea	53335	G	16276	446	16722	0.00059
Erwinia	551	G	6407	204	6611	0.00023
Buchnera	32199	G	6133	24	6157	0.00022
Mixta	2100764	G	1271	112	1383	0.00005
Tatumella	82986	G	677	9	686	0.00002
Winslowiella	2997349	G	548	16	564	0.00002
Paramixta	3231896	G	379	9	388	0.00001
Duffyella	3026546	G	268	22	290	0.00001
Wigglesworthia	51228	G	98	0	98	0.00000
Pectobacterium	122277	G	8032	188	8220	0.00029
Dickeya	204037	G	6618	164	6782	0.00024
Brenneria	71655	G	1943	264	2207	0.00008
Lonsdalea	1082702	G	594	13	607	0.00002
Musicola	2884243	G	358	6	364	0.00001
Prodigiosinella	3059405	G	130	266	396	0.00001
Hafnia	568	G	6881	283	7164	0.00025
Edwardsiella	635	G	2985	101	3086	0.00011
Obesumbacterium	82982	G	99	17	116	0.00000
Sodalis	84565	G	3440	4	3444	0.00012
Leminorella	82980	G	816	4	820	0.00003
Pragia	82984	G	635	7	642	0.00002
Limnobaculum	2172100	G	606	6	612	0.00002
Gallaecimonas	745410	G	1410	25	1435	0.00005
Pseudomonas	286	G	144173	5395	149568	0.00527
Stutzerimonas	2901164	G	6673	2113	8786	0.00031
Halopseudomonas	2901189	G	3196	203	3399	0.00012
Metapseudomonas	3236656	G	2024	247	2271	0.00008
Ectopseudomonas	3236654	G	1378	754	2132	0.00008
Azotobacter	352	G	1086	135	1221	0.00004
Azorhizophilus	157913	G	123	46	169	0.00001
Aquipseudomonas	3236652	G	819	158	977	0.00003
Entomomonas	2758906	G	778	1	779	0.00003
Phytopseudomonas	3236657	G	328	31	359	0.00001
Permianibacter	1649479	G	298	0	298	0.00001
Geopseudomonas	3236655	G	274	33	307	0.00001
Thiopseudomonas	1654787	G	250	4	254	0.00001
Denitrificimonas	2901261	G	146	6	152	0.00001
Marinobacter	2742	G	8999	73	9072	0.00032
Candidatus Njordibacter	3457297	G	543	1	544	0.00002
Pseudohongiella	1524249	G	512	0	512	0.00002
Ketobacter	2025617	G	446	1	447	0.00002
Aeromonas	642	G	74737	1895	76632	0.00270
Oceanimonas	129577	G	1433	57	1490	0.00005
Zobellella	347533	G	1094	37	1131	0.00004
Oceanisphaera	225143	G	699	3	702	0.00002
Pseudaeromonas	1929090	G	475	4	479	0.00002
Tolumonas	43947	G	390	8	398	0.00001
Dongshaea	2802288	G	246	0	246	0.00001
Succinivibrio	83770	G	1118	0	1118	0.00004
Xanthomonas	338	G	16044	1987	18031	0.00063
Stenotrophomonas	40323	G	13892	1689	15581	0.00055
Lysobacter	68	G	9092	726	9818	0.00035
Pseudoxanthomonas	83618	G	4679	462	5141	0.00018
Luteimonas	83614	G	3901	172	4073	0.00014
Thermomonas	141948	G	1743	113	1856	0.00007
