name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	7857183	797780	8654963	0.30470
Bacteroidota	976	P	7454025	23685	7477710	0.26326
Chlorobiota	1090	P	8633	14	8647	0.00030
Rhodothermota	1853220	P	5697	19	5716	0.00020
Balneolota	1936987	P	2252	319	2571	0.00009
Ignavibacteriota	1134404	P	1803	9	1812	0.00006
Gemmatimonadota	142182	P	5725	104	5829	0.00021
Fibrobacterota	65842	P	764	183	947	0.00003
Fidelibacterota	62680	P	707	0	707	0.00002
Candidatus Cloacimonadota	456828	P	411	0	411	0.00001
Planctomycetota	203682	P	65002	235	65237	0.00230
Verrucomicrobiota	74201	P	62813	186	62999	0.00222
Chlamydiota	204428	P	3426	4	3430	0.00012
Kiritimatiellota	134625	P	1505	440	1945	0.00007
Lentisphaerota	256845	P	584	0	584	0.00002
Candidatus Omnitrophota	67812	P	280	0	280	0.00001
Thermodesulfobacteriota	200940	P	125562	729	126291	0.00445
Myxococcota	2818505	P	67463	52	67515	0.00238
Campylobacterota	29547	P	54626	203	54829	0.00193
Spirochaetota	203691	P	43190	82	43272	0.00152
Acidobacteriota	57723	P	22690	4	22694	0.00080
Bdellovibrionota	3018035	P	9925	2	9927	0.00035
Nitrospirota	40117	P	5399	0	5399	0.00019
Deferribacterota	200930	P	2912	2	2914	0.00010
Aquificota	200783	P	2364	1	2365	0.00008
Elusimicrobiota	74152	P	1819	0	1819	0.00006
Atribacterota	67818	P	1285	0	1285	0.00005
Calditrichota	1930617	P	904	0	904	0.00003
Nitrospinota	1293497	P	863	0	863	0.00003
Thermomicrobiota	3027942	P	772	0	772	0.00003
Dictyoglomota	68297	P	718	0	718	0.00003
Chrysiogenota	200938	P	487	14	501	0.00002
Thermodesulfobiota	3002442	P	366	0	366	0.00001
Thermosulfidibacterota	3123113	P	250	0	250	0.00001
Caldisericota	67814	P	114	0	114	0.00000
Coprothermobacterota	2138240	P	65	0	65	0.00000
Bacillota	1239	P	5581956	136442	5718398	0.20132
Actinomycetota	201174	P	5387517	9111	5396628	0.18999
Cyanobacteriota	1117	P	74510	21	74531	0.00262
Mycoplasmatota	544448	P	42164	189	42353	0.00149
Chloroflexota	200795	P	11109	42	11151	0.00039
Armatimonadota	67819	P	1612	0	1612	0.00006
Vulcanimicrobiota	1154676	P	566	0	566	0.00002
Deinococcota	1297	P	19352	75	19427	0.00068
Synergistota	508458	P	10220	20	10240	0.00036
Thermotogota	200918	P	8283	64	8347	0.00029
Fusobacteriota	32066	P	32534	148	32682	0.00115
Candidatus Saccharimonadota	95818	P	1032	2	1034	0.00004
Candidatus Bipolaricaulota	67810	P	223	0	223	0.00001
Candidatus Fervidibacterota	1383058	P	161	146	307	0.00001
Minisyncoccota	1752724	P	86	47	133	0.00000
Candidatus Absconditibacteriota	221235	P	46	2081	2127	0.00007
Chordata	7711	P	195394	2808	198202	0.00698
Ascomycota	4890	P	58090	641	58731	0.00207
Basidiomycota	5204	P	17526	353	17879	0.00063
Mucoromycota	1913637	P	6898	280	7178	0.00025
Microsporidia	6029	P	893	5	898	0.00003
Apicomplexa	5794	P	16930	27	16957	0.00060
Ciliophora	5878	P	50	0	50	0.00000
Oomycota	4762	P	1170	4	1174	0.00004
Bacillariophyta	2836	P	1142	2	1144	0.00004
Cercozoa	136419	P	28	0	28	0.00000
Euglenozoa	33682	P	5544	0	5544	0.00020
Heterolobosea	5752	P	15	0	15	0.00000
Parabasalia	5719	P	3977	0	3977	0.00014
Fornicata	207245	P	745	0	745	0.00003
Evosea	2605435	P	1706	155	1861	0.00007
Methanobacteriota	28890	P	68773	80	68853	0.00242
Thermoplasmatota	2283796	P	1484	0	1484	0.00005
Thermoproteota	28889	P	5183	15	5198	0.00018
Nitrososphaerota	651137	P	2912	2	2914	0.00010
Promethearchaeota	3366641	P	642	1	643	0.00002
Nanobdellota	192989	P	181	0	181	0.00001
Microcaldota	1801631	P	82	0	82	0.00000
Candidatus Nanohalarchaeota	1462430	P	60	5	65	0.00000
Uroviricota	2731618	P	48846	55	48901	0.00172
Peploviricota	2731361	P	312	0	312	0.00001
Nucleocytoviricota	2732007	P	2497	0	2497	0.00009
Preplasmiviricota	2732008	P	144	0	144	0.00001
Pisuviricota	2732408	P	556	0	556	0.00002
Negarnaviricota	2497569	P	268	0	268	0.00001
Kitrinoviricota	2732406	P	112	0	112	0.00000
Lenarviricota	2732407	P	39	0	39	0.00000
Duplornaviricota	2732405	P	36	120	156	0.00001
Artverviricota	2732409	P	32	1222	1254	0.00004
Cossaviricota	2732415	P	230	0	230	0.00001
Cressdnaviricota	2732416	P	33	0	33	0.00000
Taleaviricota	2840024	P	31	0	31	0.00000
Dividoviricota	2732009	P	12	0	12	0.00000
