name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides	816	G	6838887	509225	7348112	0.24390
Phocaeicola	909656	G	224310	32236	256546	0.00852
Parabacteroides	375288	G	926338	89859	1016197	0.03373
Tannerella	195950	G	17914	648	18562	0.00062
Alistipes	239759	G	518619	27649	546268	0.01813
Acetobacteroides	1647173	G	7205	329	7534	0.00025
Prevotella	838	G	144414	5436	149850	0.00497
Segatella	2974251	G	65018	2979	67997	0.00226
Paraprevotella	577309	G	24748	1876	26624	0.00088
Hoylesella	2974257	G	10735	3639	14374	0.00048
Xylanibacter	558436	G	8790	108	8898	0.00030
Pseudoprevotella	2884814	G	4144	46	4190	0.00014
Odoribacter	283168	G	54540	3824	58364	0.00194
Butyricimonas	574697	G	48144	4441	52585	0.00175
Porphyromonas	836	G	38886	1932	40818	0.00135
Macellibacteroides	1159323	G	26246	844	27090	0.00090
Petrimonas	307628	G	15508	4607	20115	0.00067
Proteiniphilum	294702	G	14748	1386	16134	0.00054
Dysgonomonas	156973	G	13697	18	13715	0.00046
Indolivaga	3680098	G	10672	719	11391	0.00038
Limibacterium	3404873	G	8157	279	8436	0.00028
Barnesiella	397864	G	37215	2294	39509	0.00131
Coprobacter	1348911	G	25552	1988	27540	0.00091
Muribaculum	1918540	G	12941	575	13516	0.00045
Duncaniella	2518495	G	10952	143	11095	0.00037
Sodaliphilus	2815786	G	4576	170	4746	0.00016
Paramuribaculum	2518497	G	4479	116	4595	0.00015
Paludibacter	346096	G	9707	11	9718	0.00032
Salinivirga	1970191	G	3467	2	3469	0.00012
Tenuifilum	2760873	G	2719	21	2740	0.00009
Candidatus Azobacteroides	511434	G	1110	0	1110	0.00004
Draconibacterium	1471399	G	29151	679	29830	0.00099
Mangrovibacterium	1573808	G	7260	561	7821	0.00026
Gaoshiqia	3045890	G	6159	96	6255	0.00021
Halosquirtibacter	3374594	G	6076	320	6396	0.00021
Aquipluma	2792393	G	5643	70	5713	0.00019
Maribellus	2678352	G	4643	109	4752	0.00016
Labilibaculum	2060722	G	11572	594	12166	0.00040
Marinifilum	866673	G	11171	642	11813	0.00039
Xiashengella	3129724	G	3550	2128	5678	0.00019
Alkalitalea	1193324	G	3289	91	3380	0.00011
Flavobacterium	237	G	155765	8870	164635	0.00546
Capnocytophaga	1016	G	27922	1042	28964	0.00096
Polaribacter	52959	G	22849	2936	25785	0.00086
Flagellimonas	444459	G	18735	3020	21755	0.00072
Tenacibaculum	104267	G	18275	2417	20692	0.00069
Maribacter	252356	G	13169	1996	15165	0.00050
Aquimarina	290174	G	10121	514	10635	0.00035
Winogradskyella	286104	G	9733	1702	11435	0.00038
Christiangramia	292691	G	8845	973	9818	0.00033
Myroides	76831	G	7835	1166	9001	0.00030
Nonlabens	363408	G	6872	900	7772	0.00026
Leeuwenhoekiella	283735	G	6586	1434	8020	0.00027
Zobellia	112040	G	6138	337	6475	0.00021
Formosa	225842	G	6134	968	7102	0.00024
Cellulophaga	104264	G	5593	989	6582	0.00022
Aequorivita	153265	G	5107	505	5612	0.00019
Algibacter	261827	G	5013	1094	6107	0.00020
Mariniflexile	527198	G	4743	564	5307	0.00018
Zunongwangia	417127	G	4144	2766	6910	0.00023
Kordia	221065	G	3868	161	4029	0.00013
Wenyingzhuangia	1518147	G	3713	296	4009	0.00013
Lacinutrix	291183	G	3582	994	4576	0.00015
Seonamhaeicola	1649495	G	3436	241	3677	0.00012
Salegentibacter	143222	G	3326	1869	5195	0.00017
Salinimicrobium	561367	G	3288	322	3610	0.00012
Dokdonia	326319	G	3185	165	3350	0.00011
Allomuricauda	111500	G	3106	178	3284	0.00011
Aestuariibaculum	1386924	G	2803	253	3056	0.00010
Robiginitalea	252306	G	2687	83	2770	0.00009
Antarcticibacterium	2058174	G	2567	398	2965	0.00010
Lutibacter	358023	G	2348	106	2454	0.00008
Olleya	336276	G	2290	688	2978	0.00010
Arenibacter	178469	G	2219	1048	3267	0.00011
Flavivirga	1209327	G	2085	100	2185	0.00007
Sinomicrobium	1434045	G	2007	21	2028	0.00007
Galbibacter	379068	G	1967	603	2570	0.00009
Zhouia	561555	G	1747	431	2178	0.00007
Paenimyroides	3085669	G	1736	1985	3721	0.00012
Psychroserpens	49277	G	1718	833	2551	0.00008
Mangrovimonas	1211036	G	1638	179	1817	0.00006
Bizionia	283785	G	1616	341	1957	0.00006
Rasiella	2987594	G	1606	116	1722	0.00006
Psychroflexus	83612	G	1481	108	1589	0.00005
Patiriisocius	2822394	G	1426	141	1567	0.00005
Abyssalbus	2967089	G	1382	42	1424	0.00005
Amniculibacterium	2715289	G	1320	1579	2899	0.00010
Daejeonia	2027867	G	1312	1187	2499	0.00008
Ulvibacterium	2665910	G	1249	7	1256	0.00004
Gilvibacter	379070	G	1230	154	1384	0.00005
Costertonia	343334	G	1181	431	1612	0.00005
Lutimonas	449810	G	1156	35	1191	0.00004
Imtechella	1165076	G	1131	66	1197	0.00004
Aggregatimonas	2913017	G	1096	21	1117	0.00004
Mesoflavibacter	444051	G	1096	319	1415	0.00005
Vaginella	1935184	G	1093	1024	2117	0.00007
Aureibaculum	2706948	G	1082	99	1181	0.00004
Pontimicrobium	2918913	G	1061	202	1263	0.00004
Thalassobellus	3400333	G	1026	151	1177	0.00004
Euzebyella	1287916	G	1009	623	1632	0.00005
Flaviramulus	369400	G	949	174	1123	0.00004
Croceiramulus	3568316	G	943	50	993	0.00003
Siansivirga	1204360	G	938	137	1075	0.00004
Allotamlana	3400365	G	936	76	1012	0.00003
Aegicerativicinus	2893197	G	929	40	969	0.00003
Gillisia	244698	G	922	518	1440	0.00005
Yeosuana	288018	G	917	128	1045	0.00003
Muriicola	762641	G	898	24	922	0.00003
Constantimarinum	2907134	G	853	84	937	0.00003
Pseudalgibacter	2861660	G	846	178	1024	0.00003
Sediminicola	389486	G	844	32	876	0.00003
Croceibacter	216431	G	805	185	990	0.00003
Urechidicola	2700084	G	770	450	1220	0.00004
Pseudotamlana	3400368	G	760	502	1262	0.00004
Changchengzhania	2049301	G	715	45	760	0.00003
Pukyongia	2831916	G	705	55	760	0.00003
Hwangdonia	1649460	G	683	164	847	0.00003
Candidatus Marifrigoribacter	3457289	G	662	69	731	0.00002
Marixanthomonas	387658	G	547	174	721	0.00002
Oceanihabitans	2045416	G	523	218	741	0.00002
Tamlana	393005	G	480	362	842	0.00003
Candidatus Arcticimaribacter	2953860	G	478	51	529	0.00002
Chryseobacterium	59732	G	73008	8461	81469	0.00270
Kaistella	2782231	G	6652	473	7125	0.00024
Epilithonimonas	2782229	G	3210	2121	5331	0.00018
Elizabethkingia	308865	G	9507	1205	10712	0.00036
Empedobacter	59734	G	4328	1865	6193	0.00021
Apibacter	1778601	G	2679	89	2768	0.00009
Riemerella	34084	G	2652	653	3305	0.00011
Ornithobacterium	28250	G	2158	339	2497	0.00008
Cloacibacterium	501783	G	1872	769	2641	0.00009
Bergeyella	59735	G	1715	376	2091	0.00007
Faecalibacter	2766734	G	1535	107	1642	0.00005
Cruoricaptor	1433995	G	935	229	1164	0.00004
Weeksella	1013	G	774	414	1188	0.00004
Marnyiella	3088764	G	721	57	778	0.00003
Blattabacterium	34098	G	6927	261	7188	0.00024
Fluviicola	332102	G	2915	57	2972	0.00010
Paracrocinitomix	3024544	G	1247	2	1249	0.00004
Croceimicrobium	2828338	G	2069	29	2098	0.00007
Owenweeksia	267986	G	1203	5	1208	0.00004
Candidatus Karelsulcia	336809	G	1009	63	1072	0.00004
Candidatus Walczuchella	1940138	G	166	1	167	0.00001
Candidatus Shikimatogenerans	2926991	G	13	4	17	0.00000
Parvicella	2975260	G	891	9	900	0.00003
Sanyastnella	3228946	G	866	1	867	0.00003
Ichthyobacterium	1755829	G	483	1	484	0.00002
Hymenobacter	89966	G	46930	581	47511	0.00158
Pontibacter	323449	G	13495	550	14045	0.00047
Rufibacter	1379908	G	4518	495	5013	0.00017
Adhaeribacter	299566	G	2670	76	2746	0.00009
Nibribacter	1649474	G	979	257	1236	0.00004
Dyadobacter	120831	G	19323	451	19774	0.00066
Runella	105	G	8455	25	8480	0.00028
Larkinella	332157	G	7664	335	7999	0.00027
Fibrella	861914	G	1879	76	1955	0.00006
Fibrisoma	861913	G	18	0	18	0.00000
Spirosoma	107	G	28325	247	28572	0.00095
Cytophaga	978	G	1400	46	1446	0.00005
Algoriphagus	246875	G	10519	895	11414	0.00038
Echinicola	390846	G	10262	1505	11767	0.00039
Cyclobacterium	68288	G	3645	391	4036	0.00013
Mongoliitalea	1511649	G	1433	31	1464	0.00005
Aquiflexum	280472	G	1049	82	1131	0.00004
Belliella	232244	G	774	164	938	0.00003
Flammeovirga	59739	G	5975	346	6321	0.00021
Chondrinema	3051458	G	2790	344	3134	0.00010
Imperialibacter	1649461	G	2324	275	2599	0.00009
Emticicia	312278	G	3120	44	3164	0.00011
Marinilongibacter	2975149	G	1613	10	1623	0.00005
Leadbetterella	319458	G	1371	53	1424	0.00005
Arcticibacterium	2173039	G	1137	16	1153	0.00004
Jiulongibacter	2031119	G	1002	21	1023	0.00003
Ekhidna	447678	G	5350	359	5709	0.00019
Reichenbachiella	156993	G	2775	183	2958	0.00010
Fulvivirga	396811	G	5070	379	5449	0.00018
Chryseolinea	1433993	G	2692	18	2710	0.00009
Fulvitalea	1434007	G	2736	112	2848	0.00009
Persicobacter	59740	G	2440	126	2566	0.00009
Aureibacter	1097443	G	1273	36	1309	0.00004
Roseivirga	290180	G	4717	290	5007	0.00017
Marivirga	869806	G	4712	1047	5759	0.00019
Catalinimonas	1522128	G	1917	37	1954	0.00006
Porifericola	1001222	G	1511	66	1577	0.00005
Tunicatimonas	1077254	G	1209	1	1210	0.00004
Bernardetia	1937972	G	4592	18	4610	0.00015
Aquirufa	2676247	G	2732	25	2757	0.00009
Candidatus Cardinium	273135	G	1621	41	1662	0.00006
Candidatus Amoebophilus	281119	G	415	0	415	0.00001
Rhodocytophaga	455076	G	1921	17	1938	0.00006
Mangrovivirga	2858886	G	1039	13	1052	0.00003
Mucilaginibacter	423349	G	72047	2282	74329	0.00247
Sphingobacterium	28453	G	63915	4913	68828	0.00228
Pedobacter	84567	G	58802	2260	61062	0.00203
Olivibacter	376469	G	4829	1303	6132	0.00020
Solitalea	929509	G	3877	61	3938	0.00013
Pseudopedobacter	1649482	G	2128	201	2329	0.00008
Arcticibacter	1288026	G	2008	96	2104	0.00007
Anseongella	1773450	G	1275	3	1278	0.00004
Aurantibacillus	3088889	G	798	18	816	0.00003
Chitinophaga	79328	G	42110	1347	43457	0.00144
Arachidicoccus	1769012	G	6706	283	6989	0.00023
Niabella	379899	G	6299	470	6769	0.00022
Paraflavitalea	2698688	G	4616	270	4886	0.00016
Flavisolibacter	398041	G	3950	336	4286	0.00014
Niastella	354354	G	3233	327	3560	0.00012
Lacibacter	649461	G	2697	107	2804	0.00009
Phnomibacter	2836216	G	2477	238	2715	0.00009
Pseudobacter	1860196	G	2322	265	2587	0.00009
Filimonas	649460	G	2027	160	2187	0.00007
Flavihumibacter	1004301	G	1997	62	2059	0.00007
Mycovorax	3389990	G	1843	304	2147	0.00007
Pseudocnuella	2812019	G	1821	180	2001	0.00007
Puia	2045098	G	1800	100	1900	0.00006
Sediminibacterium	504481	G	1383	102	1485	0.00005
Ferruginibacter	1004303	G	1291	52	1343	0.00004
Rhizosphaericola	3114547	G	1226	81	1307	0.00004
Thermoflavifilum	1649506	G	1158	13	1171	0.00004
Panacibacter	1874621	G	1080	20	1100	0.00004
Aureispira	365032	G	2519	24	2543	0.00008
Saprospira	1007	G	1884	4	1888	0.00006
Haliscomenobacter	2349	G	2103	11	2114	0.00007
Phaeodactylibacter	1564515	G	1721	5	1726	0.00006
Lewinella	70994	G	2018	13	2031	0.00007
Neolewinella	2993541	G	1229	15	1244	0.00004
Candidatus Sulfidibacterium	2923290	G	3094	1	3095	0.00010
Chlorobium	1091	G	1489	59	1548	0.00005
Pelodictyon	1099	G	1036	66	1102	0.00004
Prosthecochloris	1101	G	2245	40	2285	0.00008
Chlorobaculum	256319	G	2232	15	2247	0.00007
Chloroherpeton	100715	G	538	0	538	0.00002
Rhodothermus	29548	G	1434	44	1478	0.00005
Rhodocaloribacter	2893090	G	669	33	702	0.00002
Rubrivirga	1434037	G	1822	36	1858	0.00006
Salinibacter	146918	G	596	0	596	0.00002
Gracilimonas	649462	G	1574	10	1584	0.00005
Cyclonatronum	2489367	G	872	164	1036	0.00003
Ignavibacterium	795750	G	1595	8	1603	0.00005
Melioribacter	1134403	G	769	1	770	0.00003
Gemmatimonas	173479	G	2263	7	2270	0.00008
Gemmatirosa	1706036	G	969	98	1067	0.00004
Pseudogemmatithrix	3237678	G	555	81	636	0.00002
Candidatus Palauibacter	3056650	G	1461	7	1468	0.00005
Gaopeijia	3381669	G	714	0	714	0.00002
Fibrobacter	832	G	885	93	978	0.00003
Fidelibacter	3377528	G	550	4	554	0.00002
Candidatus Cloacimonas	456826	G	326	0	326	0.00001
Citrobacter	544	G	1152777	295206	1447983	0.04806
Klebsiella	570	G	71263	80897	152160	0.00505
Enterobacter	547	G	69348	46783	116131	0.00385
Escherichia	561	G	23039	89579	112618	0.00374
Kosakonia	1330547	G	20790	1112	21902	0.00073
Salmonella	590	G	17908	61828	79736	0.00265
Kluyvera	579	G	12657	2085	14742	0.00049
Leclercia	83654	G	12050	3454	15504	0.00051
Pluralibacter	1330546	G	11369	815	12184	0.00040
Cronobacter	413496	G	9692	622	10314	0.00034
Lelliottia	1330545	G	8883	867	9750	0.00032
Cedecea	158483	G	6778	327	7105	0.00024
Buttiauxella	82976	G	6146	257	6403	0.00021
