name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides thetaiotaomicron	818	S	443524	90944	534468	0.01775
Bacteroides stercoris	46506	S	312991	71717	384708	0.01278
Bacteroides helcogenes	290053	S	284481	2806	287287	0.00954
Bacteroides faecium	2715212	S	267281	8310	275591	0.00915
Bacteroides eggerthii	28111	S	267103	56527	323630	0.01075
Bacteroides fragilis	817	S	248941	289200	538141	0.01787
Bacteroides caccae	47678	S	245576	24503	270079	0.00897
Bacteroides salyersiae	291644	S	245253	26931	272184	0.00904
Bacteroides faecis	674529	S	229687	69882	299569	0.00995
Bacteroides sp. M10	2763022	S	49501	40265	89766	0.00298
Bacteroides sp. D2	556259	S	23692	40615	64307	0.00214
Bacteroides sp. CACC 737	2755405	S	5864	26776	32640	0.00108
Bacteroides sp. A1C1	2528203	S	5033	29520	34553	0.00115
Bacteroides sp. HF-162	2785531	S	5007	42347	47354	0.00157
Bacteroides sp. DH3716P	2847299	S	3192	34736	37928	0.00126
Bacteroides sp. ZJ-18	2709390	S	2238	20225	22463	0.00075
Bacteroides sp. PHL 2737	2162637	S	207	51488	51695	0.00172
Bacteroides sp. KG156	3397828	S	116	49861	49977	0.00166
Bacteroides sp. KG122	3397827	S	66	23836	23902	0.00079
Bacteroides sp. KG68	3397824	S	62	9931	9993	0.00033
Bacteroides sp. BFG-257	2972761	S	56	3225	3281	0.00011
Bacteroides sp. KG69	3397825	S	48	37287	37335	0.00124
Bacteroides sp. KG123	3369153	S	29	2578	2607	0.00009
Bacteroides uniformis	820	S	196352	159441	355793	0.01181
Bacteroides graminisolvens	477666	S	194581	376	194957	0.00647
Bacteroides intestinalis	329854	S	185201	14195	199396	0.00662
Bacteroides cellulosilyticus	246787	S	168168	100873	269041	0.00893
Bacteroides pyogenes	310300	S	156073	7874	163947	0.00544
Bacteroides xylanisolvens	371601	S	131175	169765	300940	0.00999
Bacteroides nordii	291645	S	113886	18407	132293	0.00439
Bacteroides zoogleoformans	28119	S	108197	19992	128189	0.00426
Bacteroides ovatus	28116	S	102783	275996	378779	0.01258
Bacteroides luhongzhouii	2650158	S	87411	15546	102957	0.00342
Bacteroides mucinivorans	3096000	S	86457	17227	103684	0.00344
Bacteroides caecimuris	1796613	S	85231	24286	109517	0.00364
Prevotella heparinolytica	28113	S	84429	15001	99430	0.00330
Bacteroides maternus	3117552	S	76833	16281	93114	0.00309
Bacteroides hominis	2763023	S	75000	490033	565033	0.01876
uncultured Bacteroides sp.	162156	S	59228	852	60080	0.00200
Bacteroides sedimenti	2136147	S	48713	828	49541	0.00165
Bacteroides zhangwenhongii	2650157	S	46912	43374	90286	0.00300
Bacteroides difficilis	2763021	S	35970	38991	74961	0.00249
Bacteroides celer	2025659	S	29703	45071	74774	0.00248
Bacteroides finegoldii	338188	S	28773	21019	49792	0.00165
Bacteroides parvus	2763025	S	7249	53106	60355	0.00200
Phocaeicola vulgatus	821	S	54679	59333	114012	0.00379
Phocaeicola dorei	357276	S	41797	21707	63504	0.00211
Phocaeicola salanitronis	376805	S	36006	1801	37807	0.00126
Phocaeicola coprophilus	387090	S	35669	5658	41327	0.00137
Parabacteroides sp. APC149_11_2_Y6	3372857	S	82972	9280	92252	0.00306
Parabacteroides sp. ASD2025	3415987	S	66838	7686	74524	0.00247
Parabacteroides sp. CT06	2025876	S	1738	64099	65837	0.00219
Parabacteroides goldsteinii	328812	S	142805	12331	155136	0.00515
Parabacteroides faecis	1217282	S	121848	15795	137643	0.00457
Parabacteroides distasonis	823	S	105819	131871	237690	0.00789
Parabacteroides chongii	2685834	S	95466	7633	103099	0.00342
Parabacteroides merdae	46503	S	56306	11319	67625	0.00225
Parabacteroides johnsonii	387661	S	39119	8994	48113	0.00160
Parabacteroides absconsus	2951805	S	32192	2461	34653	0.00115
Tannerella forsythia	28112	S	11016	520	11536	0.00038
Tannerella serpentiformis	712710	S	6854	174	7028	0.00023
uncultured Alistipes sp.	538949	S	65977	3809	69786	0.00232
Alistipes onderdonkii	328813	S	64380	21852	86232	0.00286
Alistipes finegoldii	214856	S	52370	31973	84343	0.00280
Alistipes sp. i18-0019-D1	3132707	S	22715	6952	29667	0.00099
Alistipes sp. dk3624	2662363	S	21984	978	22962	0.00076
Alistipes senegalensis	1288121	S	39877	14201	54078	0.00180
Alistipes indistinctus	626932	S	36182	2242	38424	0.00128
Alistipes dispar	2585119	S	29783	1819	31602	0.00105
Alistipes shahii	328814	S	28432	22867	51299	0.00170
Alistipes communis	2585118	S	27783	5444	33227	0.00110
Alistipes putredinis	28117	S	23592	5048	28640	0.00095
Alistipes ihumii	1470347	S	15777	272	16049	0.00053
uncultured Acetobacteroides sp.	1760811	S	7205	330	7535	0.00025
Prevotella sp. E9-3	2913621	S	6401	414	6815	0.00023
Prevotella sp. E13-17	2913616	S	6131	250	6381	0.00021
Prevotella sp. E2-28	2913620	S	5827	283	6110	0.00020
Prevotella sp. Rep29	2691580	S	5652	140	5792	0.00019
Prevotella sp. E15-22	2937774	S	5512	377	5889	0.00020
Prevotella sp. oral taxon 475	712471	S	5182	168	5350	0.00018
Prevotella sp. oral taxon 299	652716	S	4300	428	4728	0.00016
Prevotella sp.	59823	S	4283	285	4568	0.00015
Prevotella melaninogenica	28132	S	15633	3330	18963	0.00063
Prevotella intermedia	28131	S	11982	3586	15568	0.00052
Prevotella communis	2913614	S	10724	421	11145	0.00037
Prevotella denticola	28129	S	6026	1681	7707	0.00026
Prevotella dentalis	52227	S	5382	1028	6410	0.00021
Prevotella nigrescens	28133	S	4784	2692	7476	0.00025
Prevotella jejuni	1177574	S	4522	1714	6236	0.00021
Prevotella bivia	28125	S	4413	432	4845	0.00016
Prevotella histicola	470565	S	3886	513	4399	0.00015
Prevotella fusca	589436	S	3636	706	4342	0.00014
Prevotella herbatica	2801997	S	3209	206	3415	0.00011
Prevotella corporis	28128	S	3173	489	3662	0.00012
