name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	10995664	143984	11139648	0.36970
Chlorobiota	1090	P	7708	14	7722	0.00026
Rhodothermota	1853220	P	4617	18	4635	0.00015
Balneolota	1936987	P	2447	170	2617	0.00009
Ignavibacteriota	1134404	P	2366	8	2374	0.00008
Gemmatimonadota	142182	P	6102	55	6157	0.00020
Fibrobacterota	65842	P	885	90	975	0.00003
Fidelibacterota	62680	P	550	4	554	0.00002
Candidatus Cloacimonadota	456828	P	326	0	326	0.00001
Pseudomonadota	1224	P	4212702	401288	4613990	0.15313
Thermodesulfobacteriota	200940	P	251327	6435	257762	0.00855
Planctomycetota	203682	P	64607	370	64977	0.00216
Verrucomicrobiota	74201	P	52402	505	52907	0.00176
Chlamydiota	204428	P	5619	51	5670	0.00019
Kiritimatiellota	134625	P	2266	567	2833	0.00009
Lentisphaerota	256845	P	1355	0	1355	0.00004
Candidatus Omnitrophota	67812	P	198	0	198	0.00001
Myxococcota	2818505	P	69578	303	69881	0.00232
Campylobacterota	29547	P	68154	1507	69661	0.00231
Spirochaetota	203691	P	56686	793	57479	0.00191
Acidobacteriota	57723	P	26895	22	26917	0.00089
Bdellovibrionota	3018035	P	12921	28	12949	0.00043
Nitrospirota	40117	P	7346	194	7540	0.00025
Aquificota	200783	P	3077	10	3087	0.00010
Deferribacterota	200930	P	2584	12	2596	0.00009
Elusimicrobiota	74152	P	1862	1	1863	0.00006
Nitrospinota	1293497	P	1562	2	1564	0.00005
Dictyoglomota	68297	P	1482	1	1483	0.00005
Thermomicrobiota	3027942	P	1140	0	1140	0.00004
Atribacterota	67818	P	1091	0	1091	0.00004
Calditrichota	1930617	P	942	0	942	0.00003
Chrysiogenota	200938	P	712	87	799	0.00003
Thermodesulfobiota	3002442	P	464	0	464	0.00002
Thermosulfidibacterota	3123113	P	319	0	319	0.00001
Coprothermobacterota	2138240	P	316	22	338	0.00001
Caldisericota	67814	P	293	0	293	0.00001
Zhurongbacterota	3470743	P	240	0	240	0.00001
Bacillota	1239	P	4850166	312486	5162652	0.17134
Actinomycetota	201174	P	2942212	21892	2964104	0.09837
Cyanobacteriota	1117	P	82338	116	82454	0.00274
Mycoplasmatota	544448	P	55876	1049	56925	0.00189
Chloroflexota	200795	P	12785	20	12805	0.00042
Armatimonadota	67819	P	2155	0	2155	0.00007
Vulcanimicrobiota	1154676	P	304	0	304	0.00001
Deinococcota	1297	P	22493	120	22613	0.00075
Synergistota	508458	P	12185	136	12321	0.00041
Thermotogota	200918	P	8744	251	8995	0.00030
Fusobacteriota	32066	P	34444	1107	35551	0.00118
Candidatus Saccharimonadota	95818	P	1354	7	1361	0.00005
Minisyncoccota	1752724	P	278	178	456	0.00002
Candidatus Fervidibacterota	1383058	P	396	191	587	0.00002
Candidatus Bipolaricaulota	67810	P	149	0	149	0.00000
Candidatus Absconditibacteriota	221235	P	144	2658	2802	0.00009
Streptophyta	35493	P	3837002	196205	4033207	0.13385
Chlorophyta	3041	P	16007	215	16222	0.00054
Microsporidia	6029	P	420662	3669	424331	0.01408
Mucoromycota	1913637	P	13077	442	13519	0.00045
Ascomycota	4890	P	89496	4565	94061	0.00312
Basidiomycota	5204	P	37662	2735	40397	0.00134
Chordata	7711	P	322087	98348	420435	0.01395
Apicomplexa	5794	P	119976	8256	128232	0.00426
Ciliophora	5878	P	166	0	166	0.00001
Oomycota	4762	P	3957	11	3968	0.00013
Bacillariophyta	2836	P	1905	25	1930	0.00006
Cercozoa	136419	P	58	14787	14845	0.00049
Euglenozoa	33682	P	7389	14	7403	0.00025
Parabasalia	5719	P	4575	18	4593	0.00015
Fornicata	207245	P	1548	3	1551	0.00005
Evosea	2605435	P	2187	101	2288	0.00008
Rhodophyta	2763	P	426	3	429	0.00001
Methanobacteriota	28890	P	75325	410	75735	0.00251
Thermoplasmatota	2283796	P	1696	0	1696	0.00006
Nitrososphaerota	651137	P	8436	17	8453	0.00028
Thermoproteota	28889	P	6767	22	6789	0.00023
Promethearchaeota	3366641	P	913	4	917	0.00003
Candidatus Nanohalarchaeota	1462430	P	159	2	161	0.00001
Nanobdellota	192989	P	70	3	73	0.00000
Microcaldota	1801631	P	26	0	26	0.00000
Uroviricota	2731618	P	30069	110	30179	0.00100
Peploviricota	2731361	P	550	0	550	0.00002
Nucleocytoviricota	2732007	P	4116	12	4128	0.00014
Preplasmiviricota	2732008	P	157	0	157	0.00001
Negarnaviricota	2497569	P	626	0	626	0.00002
Pisuviricota	2732408	P	233	0	233	0.00001
Duplornaviricota	2732405	P	117	0	117	0.00000
Kitrinoviricota	2732406	P	80	0	80	0.00000
Lenarviricota	2732407	P	61	157	218	0.00001
Artverviricota	2732409	P	40	1606	1646	0.00005
Cressdnaviricota	2732416	P	82	0	82	0.00000
Cossaviricota	2732415	P	75	0	75	0.00000
Taleaviricota	2840024	P	157	0	157	0.00001
