name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides	816	G	11458289	723559	12181848	0.35695
Phocaeicola	909656	G	439133	48843	487976	0.01430
Parabacteroides	375288	G	2215753	161779	2377532	0.06967
Tannerella	195950	G	24076	738	24814	0.00073
Alistipes	239759	G	383265	15983	399248	0.01170
Acetobacteroides	1647173	G	7289	125	7414	0.00022
Prevotella	838	G	188368	6963	195331	0.00572
Segatella	2974251	G	86104	4040	90144	0.00264
Paraprevotella	577309	G	36026	2285	38311	0.00112
Hoylesella	2974257	G	13546	5119	18665	0.00055
Xylanibacter	558436	G	11715	162	11877	0.00035
Pseudoprevotella	2884814	G	4132	40	4172	0.00012
Butyricimonas	574697	G	63201	4416	67617	0.00198
Odoribacter	283168	G	60805	4505	65310	0.00191
Barnesiella	397864	G	51938	2795	54733	0.00160
Coprobacter	1348911	G	36288	2267	38555	0.00113
Dysgonomonas	156973	G	33789	704	34493	0.00101
Proteiniphilum	294702	G	21839	1708	23547	0.00069
Petrimonas	307628	G	19752	4537	24289	0.00071
Limibacterium	3404873	G	10434	313	10747	0.00031
Porphyromonas	836	G	43263	1505	44768	0.00131
Macellibacteroides	1159323	G	39986	1368	41354	0.00121
Muribaculum	1918540	G	15273	704	15977	0.00047
Duncaniella	2518495	G	13069	178	13247	0.00039
Paramuribaculum	2518497	G	6656	164	6820	0.00020
Sodaliphilus	2815786	G	4562	145	4707	0.00014
Paludibacter	346096	G	11356	8	11364	0.00033
Salinivirga	1970191	G	3363	1	3364	0.00010
Tenuifilum	2760873	G	2674	15	2689	0.00008
Candidatus Azobacteroides	511434	G	1593	0	1593	0.00005
Draconibacterium	1471399	G	32173	582	32755	0.00096
Mangrovibacterium	1573808	G	9042	474	9516	0.00028
Gaoshiqia	3045890	G	8225	93	8318	0.00024
Halosquirtibacter	3374594	G	7191	260	7451	0.00022
Aquipluma	2792393	G	7055	69	7124	0.00021
Maribellus	2678352	G	6407	100	6507	0.00019
Marinifilum	866673	G	12521	511	13032	0.00038
Labilibaculum	2060722	G	9908	413	10321	0.00030
Alkalitalea	1193324	G	4391	148	4539	0.00013
Xiashengella	3129724	G	3104	1431	4535	0.00013
Flavobacterium	237	G	203141	9911	213052	0.00624
Polaribacter	52959	G	34321	4241	38562	0.00113
Capnocytophaga	1016	G	33525	1353	34878	0.00102
Tenacibaculum	104267	G	25223	3181	28404	0.00083
Flagellimonas	444459	G	24623	4085	28708	0.00084
Maribacter	252356	G	23709	2476	26185	0.00077
Aquimarina	290174	G	13343	696	14039	0.00041
Winogradskyella	286104	G	13128	2262	15390	0.00045
Nonlabens	363408	G	12669	1532	14201	0.00042
Myroides	76831	G	11202	1777	12979	0.00038
Christiangramia	292691	G	10406	875	11281	0.00033
Cellulophaga	104264	G	8226	911	9137	0.00027
Formosa	225842	G	8096	1121	9217	0.00027
Mariniflexile	527198	G	7101	789	7890	0.00023
Zobellia	112040	G	6730	385	7115	0.00021
Aequorivita	153265	G	6133	551	6684	0.00020
Leeuwenhoekiella	283735	G	6020	955	6975	0.00020
Algibacter	261827	G	5517	1015	6532	0.00019
Seonamhaeicola	1649495	G	5378	418	5796	0.00017
Kordia	221065	G	5165	207	5372	0.00016
Zunongwangia	417127	G	5123	3343	8466	0.00025
Lutibacter	358023	G	4092	179	4271	0.00013
Arenibacter	178469	G	3923	1598	5521	0.00016
Antarcticibacterium	2058174	G	3763	526	4289	0.00013
Salinimicrobium	561367	G	3621	357	3978	0.00012
Salegentibacter	143222	G	3604	2888	6492	0.00019
Lacinutrix	291183	G	3388	761	4149	0.00012
Dokdonia	326319	G	3179	198	3377	0.00010
Sinomicrobium	1434045	G	3141	32	3173	0.00009
Allomuricauda	111500	G	2968	180	3148	0.00009
Aestuariibaculum	1386924	G	2952	236	3188	0.00009
