name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rickettsiella	59195	G	8071717	45347	8117064	0.20361
Coxiella	776	G	9826	1317	11143	0.00028
Candidiatus Paracoxiella	3405119	G	5246	83	5329	0.00013
Aquicella	254245	G	1020	1	1021	0.00003
Legionella	445	G	57308	11138	68446	0.00172
Fluoribacter	461	G	2365	903	3268	0.00008
Citrobacter	544	G	1026686	355801	1382487	0.03468
Lelliottia	1330545	G	32266	2553	34819	0.00087
Enterobacter	547	G	22076	30502	52578	0.00132
Candidatus Regiella	568988	G	3552	58	3610	0.00009
Candidatus Williamhamiltonella	568987	G	3506	268	3774	0.00009
Candidatus Blochmanniella	203804	G	6735	57	6792	0.00017
Candidatus Westeberhardia	1699619	G	99	9	108	0.00000
Candidatus Hartigia	1449912	G	3222	45	3267	0.00008
Candidatus Tachikawaea	1682492	G	965	884	1849	0.00005
Candidatus Doolittlea	1906657	G	300	1	301	0.00001
Symbiopectobacterium	801	G	266	7	273	0.00001
Candidatus Purcelliella	472825	G	182	13	195	0.00000
Candidatus Annandia	1302410	G	107	11	118	0.00000
Candidatus Gullanella	1906661	G	101	1	102	0.00000
Candidatus Hoaglandella	1906659	G	51	0	51	0.00000
Candidatus Mikella	1906660	G	41	0	41	0.00000
Klebsiella	570	G	19830	50969	70799	0.00178
Salmonella	590	G	11098	55275	66373	0.00166
Kosakonia	1330547	G	9139	538	9677	0.00024
Escherichia	561	G	8075	40089	48164	0.00121
Buttiauxella	82976	G	7011	299	7310	0.00018
Kluyvera	579	G	4755	1383	6138	0.00015
Cronobacter	413496	G	4580	454	5034	0.00013
Leclercia	83654	G	4052	1444	5496	0.00014
Cedecea	158483	G	3262	192	3454	0.00009
Dryocola	3021684	G	2380	145	2525	0.00006
Phytobacter	447792	G	2111	804	2915	0.00007
Candidatus Gillettellia	1177217	G	1274	0	1274	0.00003
Candidatus Schneideria	1081630	G	1267	17	1284	0.00003
Pluralibacter	1330546	G	945	105	1050	0.00003
Candidatus Psyllophila	3682497	G	813	58	871	0.00002
Mangrovibacter	451512	G	794	498	1292	0.00003
Siccibacter	1649298	G	714	49	763	0.00002
Franconibacter	1649295	G	670	16	686	0.00002
Superficieibacter	2303321	G	616	33	649	0.00002
Pseudocitrobacter	1504576	G	575	143	718	0.00002
Pseudescherichia	2055880	G	572	257	829	0.00002
Candidatus Profftia	1177214	G	559	21	580	0.00001
Plesiomonas	702	G	551	85	636	0.00002
Atlantibacter	1903434	G	520	70	590	0.00001
