k141_142608	200643	class	Bacteroidia	4	2	1	0.500	unknown;Bacteroidetes;uc_Bacteroidia	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia
k141_516740	1	no rank	root	8	8	8	1.000	unknown;unknown;unknown	-_root
k141_641958	239759	genus	Alistipes	7	5	4	0.800	unknown;Bacteroidetes;Rikenellaceae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes
k141_144452	2	superkingdom	Bacteria	10	8	4	0.500	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_18778	1895899	species	Paludibacter sp. 47-17	3	2	1	0.920	unknown;Bacteroidetes;Paludibacteraceae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Paludibacteraceae;g_Paludibacter;-_unclassified Paludibacter;s_Paludibacter sp. 47-17
k141_392783	1	no rank	root	11	9	9	1.000	unknown;unknown;unknown	-_root
k141_392892	171550	family	Rikenellaceae	11	9	5	0.620	unknown;Bacteroidetes;Rikenellaceae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae
k141_766467	1	no rank	root	4	4	4	1.000	unknown;unknown;unknown	-_root
k141_892042	1	no rank	root	2	2	2	1.000	unknown;unknown;unknown	-_root
k141_644454	2	superkingdom	Bacteria	6	6	3	0.500	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_27790	2	superkingdom	Bacteria	9	7	5	0.710	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_774779	1	no rank	root	11	10	10	1.000	unknown;unknown;unknown	-_root
k141_402495	171549	order	Bacteroidales	7	7	4	0.510	unknown;Bacteroidetes;uc_Bacteroidales	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales
k141_282602	1	no rank	root	4	4	4	1.000	unknown;unknown;unknown	-_root
k141_282606	1	no rank	root	1	1	1	1.000	unknown;unknown;unknown	-_root
k141_402835	0	no rank	unclassified	1	0	0	0.000		
k141_282791	1	no rank	root	7	6	6	1.000	unknown;unknown;unknown	-_root
k141_653675	1	no rank	root	2	2	2	1.000	unknown;unknown;unknown	-_root
k141_29250	976	phylum	Bacteroidetes	3	3	2	0.670	unknown;Bacteroidetes;uc_Bacteroidetes	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes
k141_404356	2	superkingdom	Bacteria	7	7	4	0.500	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_613746	1	no rank	root	4	4	4	1.000	unknown;unknown;unknown	-_root
k141_614086	976	phylum	Bacteroidetes	5	4	2	0.500	unknown;Bacteroidetes;uc_Bacteroidetes	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes
k141_614497	171550	family	Rikenellaceae	7	4	2	0.650	unknown;Bacteroidetes;Rikenellaceae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae
k141_860348	2	superkingdom	Bacteria	3	3	2	0.510	uc_Bacteria;uc_Bacteria;uc_Bacteria	-_cellular organisms;d_Bacteria
k141_241410	171549	order	Bacteroidales	2	2	1	0.500	unknown;Bacteroidetes;uc_Bacteroidales	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales
k141_106494	1	no rank	root	3	3	3	1.000	unknown;unknown;unknown	-_root
k141_369258	1262693	species	Alistipes sp. CAG:268	3	2	1	0.500	unknown;Bacteroidetes;Rikenellaceae	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;-_environmental samples;s_Alistipes sp. CAG:268
k141_369325	1633200	species	Bacteroidales bacterium Barb4	2	2	1	0.500	unknown;Bacteroidetes;unknown	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidetes/Chlorobi group;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;-_unclassified Bacteroidales;s_Bacteroidales bacterium Barb4
k141_860451	1	no rank	root	6	4	4	1.000	unknown;unknown;unknown	-_root
